,title,abstract,author,journal,year,pdf_link,keyword
1939,Realizing Mahlo set theory in type theory," After introducing the large set notion of Mahloness, this paper shows that constructive set theory with an axiom asserting the existence of a Mahlo set has a realizability interpretation in an extension of Martin-Löf type theory developed by A. Setzer.",Michael Rathjen,Archive for Mathematical Logic,2003,https://link.springer.com/article/10.1007/s00153-002-0159-6,"Type Theory,Realizability Interpretation"
1940,The atomic theory of left division of two-sided ideals of semirings with unit,"We consider two-sided ideals of semirings with unit. We study the theory of two-sided ideals in the signature consisting of the binary predicate symbol ⊆ and a binary function symbol that denotes the left division of ideals. We prove the polynomial-time decidability of the problem of deciding whether a given atomic formula in this signature is valid for all semirings with unit and all valuations. A similar result holds for atomic formulas with the right division, but without the left division.",A. E. Pentus1 & M. R. Pentus,Journal of Mathematical Sciences,2013,https://link.springer.com/article/10.1007/s10958-013-1483-6,"Binary Relation,Transitive Closure,Atomic Formula,Tree Versus,Primitive Type"
1941,Mathematical Theory of Leaky Waves in an Anisotropic Waveguide,"AbstractThe problem on leaky waves in an anisotropic inhomogeneous dielectric waveguide is considered. This problem is reduced to the boundary eigenvalue problem for longitudinal components of electromagnetic field in Sobolev spaces. To find the solution, we use the variational formulation of the problem. The variational problem is reduced to study of an operator-function. Discreteness of the spectrum is proved and distribution of the characteristic numbers of the operator-function on the complex plane is found.",E. Smolkin1 & M. Snegur,Lobachevskii Journal of Mathematics,2022,https://link.springer.com/article/10.1134/S1995080222080327,"non-polarized leaky electromagnetic waves,inhomogeneous anisotropic waveguide,dielectric waveguide,non-linear eigenvalue problem,Maxwell equations,operator-function,spectrum"
1942,Relativistic Kinetic Theory of Polyatomic Gases: Classical Limit of a New Hierarchy of Moments and Qualitative Analysis,"A relativistic version of the Kinetic Theory for polyatomic gas is considered and a new hierarchy of moments that takes into account the total energy composed by the rest energy and the energy of the molecular internal modes is presented. In the first part, we prove via classical limit that the truncated system of moments dictates a precise hierarchy of moments in the classical framework. In the second part, we consider the particular physical case of fifteen moments closed via maximum entropy principle in a neighborhood of equilibrium state. We prove that this symmetric hyperbolic system satisfies all the general assumptions of some theorems that guarantee the global existence of smooth solutions for initial data sufficiently small.","Takashi Arima1 na1, Maria Cristina Carrisi2 na1, Sebastiano Pennisi2 na1 & …Tommaso Ruggeri 
            ORCID: orcid.org/0000-0002-7588-2074",Partial Differential Equations and Applications,2022,https://link.springer.com/article/10.1007/s42985-022-00173-4,"Relativistic kinetic theory,Relativistic extended thermodynamics,Rarefied polyatomic gas,Causal theory of relativistic fluids"
1943,Existence Theory for an Arbitrary Order Fractional Differential Equation with Deviating Argument,"In this paper, we are concerned with the existence criteria for positive solutions of the following nonlinear arbitrary order fractional differential equations with deviating argument 
$$\left \{\begin{array}{l@{\quad}l}D_{0^+}^{\alpha}u(t)+h(t)f(u(\theta(t)))=0, & t\in ( 0,1 ),\ n-1<\alpha\leq n,\\[3pt]u^{(i)}(0)=0, & i=0,1,2,\ldots,n-2,\\[3pt][D_{0^+}^{\beta} u(t)]_{t=1}=0, & 1\leq\beta\leq n-2,\end{array} \right .$$ where n>3 (n∈ℕ), \(D_{0^{+}}^{\alpha}\) is the standard Riemann-Liouville fractional derivative of order α,f:[0,∞)→[0,∞), h(t):[0,1]→(0,∞) and θ:(0,1)→(0,1] are continuous functions. Some novel sufficient conditions are obtained for the existence of at least one or two positive solutions by using the Krasnosel’skii’s fixed point theorem, and some other new sufficient conditions are derived for the existence of at least triple positive solutions by using the fixed point theorems developed by Leggett and Williams etc. In particular, the existence of at least n or 2n−1 distinct positive solutions is established by using the solution intervals and local properties. From the viewpoint of applications, two examples are given to illustrate the effectiveness of our results.",Youhui Su1 & Zhaosheng Feng,Acta Applicandae Mathematicae,2012,https://link.springer.com/article/10.1007/s10440-012-9679-1,"Positive solution,Fractional differential equation,Deviating argument,Riemann-Liouville integral,Fixed point theorems"
1944,"Geometric theory of differential systems: Linearization criterion for systems of second-order ordinary differential equations with a 4-dimensional solvable symmetry group of the Lie–Petrov type VI
1
","In the framework of projective-geometric theory of systems of differential equations developed by the authors, this paper studies the group properties of systems of two (resolved with respect to the second derivatives) second-order ordinary differential equations whose right-hand sides are polynomials of the third degree with respect to the derivatives of the unknown functions. A classification of such systems admitting four-dimensional symmetry group of the Lie–Petrov type VI
1 is given. For each of the systems, a necessary and sufficient linearization criterion is obtained, i.e., the authors find the necessary and sufficient conditions under which, by a change of variables, the system can be reduced to a differential system whose integral curves are straight lines and are expressed by three linear parametric equations or two linear equations with constant coefficients. For all linearizable systems, the linearizing changes of variables are indicated.",A. V. Aminova1 & N. A.-M Aminov,Journal of Mathematical Sciences,2009,https://link.springer.com/article/10.1007/s10958-009-9381-7,"Symmetry Group,Projective Transformation,Projective Structure,Integral Curf,Projective Connection"
1945,Algebrotopological approach to the reality problem. Real action variables in the theory of finite-zone solutions of the sine-Gordon equation,"The paper develops an algebrotopological approach to the problem of effective selection of real finite-zone solutions of the sine-Gordon equation, which uses the socalledγ-representation on the Riemann surface, in which “action” variables can be computed explicitly. This approach is general and applies to many systems for which the reality problem has not yet been solved.",S. P. Noviko,Journal of Soviet Mathematics,1985,https://link.springer.com/article/10.1007/BF02107239,"Riemann Surface,Reality Problem,Action Variable,Real Action,Effective Selection"
1946,An intelligent data-driven model for disease diagnosis based on machine learning theory,"In the era of data, major decisions are determined by massive data, especially in the healthcare industry. In this paper, an intelligent data-driven model is proposed based on machine learning theory, specifically, support vector machine (SVM) and random forest (RF). The model is then applied to a case of disease diagnosis, cough variant asthma (CVA). The data of 137 samples with 12 attributes is collected for experiments. The results show that the proposed model achieves better prediction performance than single SVM and single RF. Besides, in order to identify the key medical indicators to enhance diagnosis accuracy and efficiency, the most important factors affecting CVA are generated by the proposed model, including FENO, EOS%, MMEF75/25, FEV1/FVC, PEF, etc. Meanwhile, it is demonstrated that the proposed model could be a user-friendly tool to improve the performance of disease diagnosis.","He Huang1, Wei Gao2 & Chunming Ye",Journal of Combinatorial Optimization,2021,https://link.springer.com/article/10.1007/s10878-019-00495-x,"Machine learning theory,Healthcare,Random forest (RF),Support vector machine (SVM),Disease diagnosis"
1947,The theory of regularized traces of Sturm-Liouville operators as applied to approximate calculation of eigenvalues and eigenfunctions of certain singular operators,The effectiveness of the theory of regularized traces as applied to the approximate calculation of eigenvalues and eigenfunctions is demonstrated for certain singular differential operators. Singular operators of the Bessel type and operators from fluid dynamics and mathematical physics are considered.,M. K. Kerimov,Computational Mathematics and Mathematical Physics,2011,https://link.springer.com/article/10.1134/S0965542511120141,"singular differential operators,theory of regularized traces,approximate calculation of eigenvalues and eigenfunctions"
1948,Polylogarithms in the Theory of Univalent Functions,"Let a, b > −1, p and q be non-zero real numbers such that p + q ≥ 1. In this paper, we study the geometric mapping properties of the (normalized) generalized polylogarithm defined in the unit disc

",S. Ponnusamy1 & S. Sabapathy,Results in Mathematics,1996,https://link.springer.com/article/10.1007/BF03322186,"Polylogarithm,univalent,starlike and generalized hypergeometric functions"
1949,Logical Consequence in Avicenna’s Theory,"In this paper I examine Avicenna’s conception of the consequence relation. I will consider in particular his categorical and hypothetical logics. I will first analyse his definition of the implication and will show that this relation is not a consequence relation in his frame. Unlike the medieval logicians, he does not distinguish explicitly between material and formal consequences. The arguments discussed in al-Qiyās, where the conclusion is true only in some matters, and would seem close to a material consequence for that reason, are rejected explicitly as not syllogistic. He also rejects the ‘enthymemes’ unless they are complemented by their missing premise and the superfluous premises which, according to him, should promptly be ruled out. It seems then that the consequence relation in his theory is formal. It can be characterized as being ‘productivity in all matters’ or ‘necessary truth preserving’. It is illustrated by some (but not all) single premise arguments, and above all by all kinds of syllogisms which, in his theory, are more numerous and various than in Aristotle’s one. The syllogism may contain two or more premises, including disjunctive ones. When it is hypothetical, it may lead to several conclusions. The premises may be in conflict, but then, the conclusion is false. He thus rejects the principle according to which ‘anything follows from a contradiction’. But, unlike what some scholars say, he does not admit any connexive principle. In the compound syllogisms, the conclusion follows by steps, each step taking two premises at once.",Saloua Chatti,Logica Universalis,2019,https://link.springer.com/article/10.1007/s11787-018-0210-y,"Primary 01-02,Secondary 03A05,03B99"
1950,Propagation of Seismic Wave Fields in Layered Media,The general theory of propagation of seismic wave fields of signal type is presented in a mathematically precise and physically descriptive form. Basic relations and notions of the theory are given for general cases of the anisotropy of a medium. Consequences of the theory are discussed by comparing the phenomena in anisotropic and isotropic seismic media. Bibliography: 6 titles.,G. I. Petrashen,Journal of Mathematical Sciences,2003,https://link.springer.com/article/10.1023/A%3A1023674800174,"Anisotropy,General Theory,Seismic Wave,Wave Field,Layer Medium"
1951,Higher degree stop-loss transforms and stochastic orders — (I) Theory,"Die Stop-Loss Transformierten eines höheren Grades und ihre logarithmische Ableitungen, genaant Stop-Loss Raten eines höheren Grades, werden untersucht, um Einsicht in die Hierarchie der Stop-Loss Ordnungen und verwandte stochastische Ordnungen zu erlangen. Mit Hilfe von Differential und Integral rekursive Relationen werden zwei Charakterisierungen von Gupta und Gupta (1983) auf einfache Weise hergeleitet. Diese Resultate zeigen, daß eine Verteilungsfunktion eindeutig durch eine Stop-Loss Transformierte oder Stop-Loss Rate eines höheren Grades definiert ist. Klassen ISLR (n) von Verteilungen mit einer wachsenden Stop-Loss Rate des Grades n werden betrachtet. Es wird gezeigt, daß die Eigenschaft ISLR (n) die Eigenschaft ISLR (n+1) zur Folge hat, was das wohlbekannte Resultat von Bryson and Siddiqui (1969) für den Fall n=0 verallgemeinert. Hinreichende Bedingungen für eine Stop-Loss Ordnung eines höheren Grades werden anhand von Stop-Loss Raten Ordnungen und Stop-Loss Raten Gefährlichkeitsordnungen formuliert. Zwei neue Charakterisierungen der Stop-Loss Ordnungen eines höheren Grades, welche die Vorzeichenänderungen der Stop-Loss Transformierten und der Stop-Loss Raten berücksichtigt, werden aufgestellt. Anwendungen in Versicherungsmathematik folgen in Teil (II) dieser Abhandlung.",Werner Hürlimann,Blätter der DGVFM,2000,https://link.springer.com/article/10.1007/BF02808836,"Hazard Rate,Stochastic Dominance,Residual Life,Stochastic Order,Hazard Rate Function"
1952,"Control Theory, Integral Matrices,    and Orthogonal Polynomials","Abstract In control theory and approximation theory, there naturally arise matrices which are the inverses of the Gram matrices for the monomial basis in the space of square integrable functions with respect to a measure. For example, such a matrix arises in the problem of finite time feedback stabilization of a linear system, and in the Hilbert problem on the minimal \(L_2\)-norm of an integral polynomial. We show in a series of examples that the above inverse matrix is integral and has a large divisor. Our method is based on the arithmetic study of orthogonal polynomials naturally associated with the problem. ",A. I. Ovseevich,Proceedings of the Steklov Institute of Mathematics,2021,https://link.springer.com/article/10.1134/S0081543821050126,"control of linear systems,feedback control,Hilbert matrix,orthogonal polynomials"
1953,Newform theory for Hilbert Eisenstein series,"In his thesis, Weisinger (Thesis, 1977) developed a newform theory for elliptic modular Eisenstein series. This newform theory for Eisenstein series was later extended to the Hilbert modular setting by Wiles (Ann. Math. 123(3):407–456, 1986). In this paper, we extend the theory of newforms for Hilbert modular Eisenstein series. In particular, we provide a strong multiplicity-one theorem in which we prove that Hilbert Eisenstein newforms are uniquely determined by their Hecke eigenvalues for any set of primes having Dirichlet density greater than \(\frac{1}{2}\). Additionally, we provide a number of applications of this newform theory. Let  denote the space of Hilbert modular Eisenstein series of parallel weight k≥3, level \(\mathcal{N}\) and Hecke character Ψ over a totally real field K. For any prime \(\mathfrak{q}\) dividing \(\mathcal{N}\), we define an operator \(C_{\mathfrak{q}}\) generalizing the Hecke operator \(T_{\mathfrak{q}}\) and prove a multiplicity-one theorem for  with respect to the algebra generated by the Hecke operators \(T_{\mathfrak{p}}\) ( \(\mathfrak{p}\nmid\mathcal{N}\)) and the operators \(C_{\mathfrak{q}}\) (\(\mathfrak{q}\mid\mathcal{N}\)). We conclude by examining the behavior of Hilbert Eisenstein newforms under twists by Hecke characters, proving a number of results having a flavor similar to those of Atkin and Li (Invent. Math. 48(3):221–243, 1978).",Timothy W. Atwill1 & Benjamin Linowitz,The Ramanujan Journal,2013,https://link.springer.com/article/10.1007/s11139-012-9418-2,"Hilbert modular form,Eisenstein series,Newform"
1954,"Minimum-correction second-moment matching: theory, algorithms and applications","We address the problem of finding the closest matrix \(\tilde{\varvec{U}}\) to a given \(\varvec{U}\) under the constraint that a prescribed second-moment matrix \(\tilde{\varvec{P}}\) must be matched, i.e. \(\tilde{\varvec{U}}^{\mathrm {T}}\tilde{\varvec{U}}=\tilde{\varvec{P}}\). We obtain a closed-form formula for the unique global optimizer \(\tilde{\varvec{U}}\) for the full-rank case, that is related to \(\varvec{U}\) by an SPD (symmetric positive definite) linear transform. This result is generalized to rank-deficient cases as well as to infinite dimensions. We highlight the geometric intuition behind the theory and study the problem’s rich connections to minimum congruence transform, generalized polar decomposition, optimal transport, and rank-deficient data assimilation. In the special case of \(\tilde{\varvec{P}}=\varvec{I}\), minimum-correction second-moment matching reduces to the well-studied optimal orthonormalization problem. We investigate the general strategies for numerically computing the optimizer and analyze existing polar decomposition and matrix square root algorithms. We modify and stabilize two Newton iterations previously deemed unstable for computing the matrix square root, such that they can now be used to efficiently compute both the orthogonal polar factor and the SPD square root. We then verify the higher performance of the various new algorithms using benchmark cases with randomly generated matrices. Lastly, we complete two applications for the stochastic Lorenz-96 dynamical system in a chaotic regime. In reduced subspace tracking using dynamically orthogonal equations, we maintain the numerical orthonormality and continuity of time-varying base vectors. In ensemble square root filtering for data assimilation, the prior samples are transformed into posterior ones by matching the covariance given by the Kalman update while also minimizing the corrections to the prior samples.",Jing Lin1 & Pierre F. J. Lermusiaux,Numerische Mathematik,2021,https://link.springer.com/article/10.1007/s00211-021-01178-8,"65F25,15A23,60H15"
1955,Theory of the solvent effect in dipole moment measurements,"1. The ideas leading up to Raman and Krishnan’s theory of anisotropic field constants prevailing in a liquid medium are briefly recounted.2. On the basis of this theory a rigorous expression is derived for the polarisation of a solute in infinite dilution in a non-polar solvent, after eliminating the influence of the solvent.3. This equation is successfully applied to the data on the polarisation of nitro-benzene in different solvents.4. It is shown that the several empirical equations proposed to represent the solvent influence on the polarisation of the solute, all closely resemble the rigorous expression derived from the theory of Raman and Krishnan.","M. A. Govinda Rau M.A., Ph.D.",Proceedings of the Indian Academy of Sciences - Section A,1935,https://link.springer.com/article/10.1007/BF03035598,"Liquid State,Empirical Equation,Gaseous State,Infinite Dilution,Polarisation Field"
1956,Geometric invariant theory and the generalized eigenvalue problem,"Let G be a connected reductive subgroup of a complex connected reductive group \(\hat{G}\). Fix maximal tori and Borel subgroups of G and \({\hat{G}}\). Consider the cone \(\mathcal{LR}(G,{\hat{G}})\) generated by the pairs \((\nu,{\hat{\nu}})\) of dominant characters such that \(V_{\nu}^{*}\) is a submodule of \(V_{{\hat{\nu}}}\) (with usual notation). Here we give a minimal set of inequalities describing \(\mathcal{LR}(G,{\hat{G}})\) as a part of the dominant chamber. In other words, we describe the facets of \(\mathcal{LR}(G,{\hat{G}})\) which intersect the interior of the dominant chamber. We also describe smaller faces. Finally, we are interested in some classical redundant inequalities.Along the way, we obtain results about the faces of the Dolgachev-Hu G-ample cone and variations of this cone.",N. Ressayre,Inventiones mathematicae,2010,https://link.springer.com/article/10.1007/s00222-010-0233-3,"Line Bundle,Irreducible Component,Parabolic Subgroup,Borel Subgroup,Levi Subgroup"
1957,Multi-stock portfolio optimization under prospect theory,"We study how a behavioral agent allocates her portfolio. We consider a cumulative prospect theory investor in a single period setting with one riskless bond and multiple risky stocks, which follow a multivariate elliptical distribution. Our main result is a two-fund separation between the riskless bond and a mean–variance-portfolio, up to an exogenous benchmark portfolio. The mean–variance-portfolio, which we derive explicitly, is the same for all agents. Individual risk preferences are mirrored only in the participation in this portfolio. This dependence is illustrated by considering empirical returns. Furthermore we solve ill-posed optimization problems by imposing a regulatory risk constraint. Finally we address specific parameterizations of the value function by studying power, linear, and exponential utility.",Traian A. Pirvu1 & Klaas Schulze,Mathematics and Financial Economics,2012,https://link.springer.com/article/10.1007/s11579-012-0079-0,"Portfolio allocation,Prospect theory,Two-fund separation,Elliptical distributions"
1958,"On extension theory inL
2-spaces","We present the first steps towards a general extension theory inL
2-spaces. By this theory it is possible to construct all perturbations of the Laplacian supported by a closed setN⊂ℝ even if the classical capacity ofN equals zero.",J. F. Brasche,Potential Analysis,1995,https://link.springer.com/article/10.1007/BF01071698,"31B25,47A20"
1959,Hjelmslev’s Model celebrating Juel’s Synthetic Theory of Surfaces,This note will explain the purpose of a unique mathematical model in the collection of the Department of Mathematics at the University of Copenhagen. It turns out to illustrate a theorem by Christian Juel on the number of lines on synthetic surfaces of order three.,Jesper Lützen,Mathematische Semesterberichte,2021,https://link.springer.com/article/10.1007/s00591-020-00278-0,"Mathematical models,Christian Juel,Johannes Hjelmslev,Cubic surfaces"
1960,An elementary proof of an equivalence theorem relevant in the theory of optimization,"The authors give an elementary proof of an equivalence theorem of analysis which is often used in optimization theory. The theorem asserts that certain conditions are equivalent to weak convergence inL
1. One is the Dunford-Pettis condition concerning absolute integrability. Two others are expressed in terms of Nagumo functions, and can be thought of as growth properties. The original proofs of the various parts of the theorem are scattered in different and specialized mathematical publications. The authors feel it useful to present here a straightforward proof of the various parts in terms of standard Lebesgue integration theory.",L. Cesari1 & P. Pucci,Journal of Optimization Theory and Applications,1985,https://link.springer.com/article/10.1007/BF00938425,"Weak convergence inL
1
,absolute integrability,equiabsolute integrability,Nagumo functions,absolute continuity,equiabsolute continuity,weak relative compactness inL
1
,Ascoli's theorem,Lusin's theorem"
1961,A general theory of coexistence and extinction for stochastic ecological communities,"We analyze a general theory for coexistence and extinction of ecological communities that are influenced by stochastic temporal environmental fluctuations. The results apply to discrete time (stochastic difference equations), continuous time (stochastic differential equations), compact and non-compact state spaces and degenerate or non-degenerate noise. In addition, we can also include in the dynamics auxiliary variables that model environmental fluctuations, population structure, eco-environmental feedbacks or other internal or external factors. We are able to significantly generalize the recent discrete time results by Benaim and Schreiber (J Math Biol 79:393–431, 2019) to non-compact state spaces, and we provide stronger persistence and extinction results. The continuous time results by Hening and Nguyen (Ann Appl Probab 28(3):1893–1942, 2018a) are strengthened to include degenerate noise and auxiliary variables. Using the general theory, we work out several examples. In discrete time, we classify the dynamics when there are one or two species, and look at the Ricker model, Log-normally distributed offspring models, lottery models, discrete Lotka–Volterra models as well as models of perennial and annual organisms. For the continuous time setting we explore models with a resource variable, stochastic replicator models, and three dimensional Lotka–Volterra models.","Alexandru Hening1, Dang H. Nguyen2 & Peter Chesson",Journal of Mathematical Biology,2021,https://link.springer.com/article/10.1007/s00285-021-01606-1,"Population dynamics,Environmental fluctuations,Stochastic difference equations,Stochastic differential equations,Environmental fluctuations,Auxiliary variables,Coexistence,Extinction"
1962,Nonlocal symmetries and the theory of coverings: An addendum to A. M. vinogradov's ‘local symmetries and conservation laws”,"For a systemY of partial differential equations, the notion of a coveringŶ
∞→Y
∞ is introduced whereY
∞ is infinite prolongation ofY. Then nonlocal symmetries ofY are defined as transformations ofŶ
∞ which conserve the underlying contact structure. It turns out that generating functions of nonlocal symmetries are integro-differential-type operators.",I. S. Krasilshchik1 & A. M. Vinogradov,Acta Applicandae Mathematica,1984,https://link.springer.com/article/10.1007/BF01405492,"35A30,58G05,58G35,58H05"
1963,A Hybrid Differential Dynamic Programming Algorithm for Constrained Optimal Control Problems. Part 1: Theory,"A new algorithm is presented to solve constrained nonlinear optimal control problems, with an emphasis on highly nonlinear dynamical systems. The algorithm, called HDDP, is a hybrid variant of differential dynamic programming, a proven second-order technique that relies on Bellman’s Principle of Optimality and successive minimization of quadratic approximations. The new hybrid method incorporates nonlinear mathematical programming techniques to increase efficiency: quadratic programming subproblems are solved via trust region and range-space active set methods, an augmented Lagrangian cost function is utilized, and a multiphase structure is implemented. In addition, the algorithm decouples the optimization from the dynamics using first- and second-order state transition matrices. A comprehensive theoretical description of the algorithm is provided in this first part of the two paper series. Practical implementation and numerical evaluation of the algorithm is presented in Part 2.",Gregory Lantoine1 & Ryan P. Russell,Journal of Optimization Theory and Applications,2012,https://link.springer.com/article/10.1007/s10957-012-0039-0,"Optimal control,Differential dynamic programming,Nonlinear optimization,Large-scale problem,Trust region,Augmented Lagrangian"
1964,A generalized micromechanics constitutive theory of single crystal with thermoelastic martensitic transformation,"Based on the crystallography theory of martensitic transformation and Hill-Rice’s internal variable constitutive theory, a generalized micromechanics constitutive model is established to describe the thermoelastic martensitic transformation and reorientation of single crystal. This model can describe the macroscopic constitutive behavior due to the microstructure changes of forward transformation, reverse transformation and reorientation in single crystal under complex thermodynamic loading condition. The theoretical predictions agree well with the available experiment.","Wenyi Yan1, Qingping Sun2 & Kezhi Huang",Science in China Series A: Mathematics,1998,https://link.springer.com/article/10.1007/BF02871671,"micromechanics,constitutive relation,thermoelastic martensitic transformation"
1965,An integral approach to lifting wing theory at Mach one,"An approach to lifting wing theory at Mach one is presented that utilizes an integral method similar to the Karman-Pohlhausen method in boundary layer theory. As in any integral method the results obtained are approximate in nature. Nonetheless, comparison with experimental data shows good agreement in cases for which experimental data are available. The method can easily be used to determine the lift on wings of finite aspect ratio and also to solve transient lifting problems. The method is demonstrated by solving for the pressure distribution on a lifting airfoil of arbitrary symmetric cross-section, the lift on a wing of rectangular planform, and the transient lift on an airfoil due to a sudden change in angle of attack. These cases were chosen to illustrate the versatility of the method and are not meant to be exhaustive of all possibilities. The computational time required to obtain numerical results is very small in all cases considered.",T. R. Goodman,Journal of Engineering Mathematics,1976,https://link.springer.com/article/10.1007/BF01535386,"Experimental Data,Mathematical Modeling,Boundary Layer,Aspect Ratio,Computational Time"
1966,Conventional/unconventional superconductivity in high-pressure hydrides and beyond: insights from theory and perspectives,"The observation of a superconducting critical temperature \(T_\mathrm{c}\) exceeding 200K in ultra-dense hydrogen sulfide has demonstrated that high-\(T_\mathrm{c}\) superconductivity can be achieved also in compounds where the superconducting pairing is mediated by phonons. This poses interesting challenges and opportunities. In particular, in this paper, we present a theoretical overview of the following points:

Density functional theory has been quite effective in predicting various structures and this was the first time that theory has been successful in predicting novel superconductors. Along this line, we use DFT and many body theory to discuss possible strategies to search for new high-\(T_\mathrm{c}\) superconductors in light-element compounds at high pressures [20, 34, 36, 37, 43].


The microscopic key elements for high \({T}_\mathrm{c}\) seem to be a high phonon frequency, a peak in the density of states, a large el-ph coupling due to strong bonds, and the avoidance of lattice instabilities for very large couplings. The first two points lead to an appreciable Migdal parameter and to the possibility that non-adiabatic effects may require the generalization of the standard Migdal–Eliashberg theory of superconductivity [32, 33, 45].


In this perspective, it would be important to locate these materials in the Uemura diagram and to measure isotope effect for \({T}_\mathrm{c}\) but also for the effective electron mass and the magnetic susceptibility [31], where the standard ME theory would give zero effect.


The possibility of going beyond ME theory adds a new dimension also in the perspective of exporting these concepts to other materials at ambient or low pressure. For example, carbon compounds have a phonon frequency similar to the hydrides and the coupling can also be strong. This points to a search towards fullerene, graphene, or doped graphane. In these materials, especially fullerene, the Fermi energy is very small and the system is certainly in the non-adiabatic regime [31,32,33, 45].


","Luciano Pietronero1,2, Lilia Boeri1, Emmanuele Cappelluti2 & …Luciano Ortenzi",Quantum Studies: Mathematics and Foundations,2018,https://link.springer.com/article/10.1007/s40509-017-0128-8,"
\(\hbox {H}_3\hbox {S}\)
,High \({T}_c\) superconductivity,Hydrides"
1967,Rank of inclusion matrices and modular representation theory,"We use results from the modular representation theory of the groupsS
n and GL
n
 (F

q
) to determine the rank of inclusion matrices.",Avital Frumkin1 & Arieh Yakir,Israel Journal of Mathematics,1990,https://link.springer.com/article/10.1007/BF02773749,"Representation Theory,Symmetric Group,Permutation Group,Incidence Matrix,Independent Vector"
1968,Design Theory from the Viewpoint of Algebraic Combinatorics,"We give a survey on various design theories from the viewpoint of algebraic combinatorics. We will start with the following themes.

(i)
The similarity between spherical t-designs and combinatorial t-designs, as well as t-designs in Q-polynomial association schemes.


(ii)
Euclidean t-designs as a two-step generalization of spherical t-designs.


(iii)
Relative t-designs as a two-step generalization of t-designs in Q-polynomial association schemes, and the similarity with Euclidean t-designs.


(iv)
Fisher type lower bounds for the sizes of these designs as well as the classification problems of some of tight t-designs and/or tight relative t-designs.

 Our emphasis will be focused on the proposal to study relative t-designs, mostly tight relative t-designs, in known classical examples of P- and Q-polynomial association schemes. We relate our study with the representation theoretical aspect of the relevant association schemes and permutation groups, due to Charles Dunkl and Dennis Stanton and others. We propose several open problems, which seem to play a key role in this research direction. We also put emphasis on the future research directions in this research area and not on presenting the details of the established results on the study of design theory. In particular, we propose to study t-designs in each shell of these classical P- and Q-polynomial association schemes. In general, each shell is not Q-polynomial. It may be even non-commutative in some cases. The importance of the use of Terwilliger algebras in the study of relative t-designs in such association schemes will also be highlighted.","Eiichi Bannai1, Etsuko Bannai2, Hajime Tanaka 
            ORCID: orcid.org/0000-0002-5958-03753 & …Yan Zhu",Graphs and Combinatorics,2017,https://link.springer.com/article/10.1007/s00373-016-1739-2,"Association scheme,
t-design,Relative t-design,Spherical design,Euclidean design,Tight design,Terwilliger algebra"
1969,Recent Developments in the Theory of Anderson Modules,"Let K be a global function field over a finite field of characteristic p and let A be the ring of elements of K which are regular outside a fixed place of K. This report presents recent developments in the arithmetic of special L-values of Anderson A-modules. Provided that p does not divide the class number of K, we prove an “analytic class number formula” for Anderson A-modules with the help of a recent work of Debry. For tensor powers of the Carlitz module, we explain how to derive several log-algebraicity results from the class number formula for these Anderson modules.","Bruno Anglès1, Tuan Ngo Dac 
            ORCID: orcid.org/0000-0002-3082-93922 & Floric Tavares Ribeiro",Acta Mathematica Vietnamica,2020,https://link.springer.com/article/10.1007/s40306-019-00348-z,"Drinfeld modules,Anderson modules,L-series in characteristic p
,Class formula,Log-algebraicity"
1970,Classical theory of electrons,"It is shown that when a point charge is present in an electromagnetic field, the conservation of energy and momentum does not in general lead to conservation of angular momentum for the system as a whole. The conservation laws impose stringent restrictions on the possible equations which may describe the motion of the point charge.If it is required that higher derivatives of the velocity than the second should not appear explicitly in these equations, then the choice is unique and the only possible equations are those originally derived by Lorentz. If the third derivative is allowed to appear explicitly in the equations, but no thigher ones, then it is possible to give one other system of equations for describing the behaviour of a point singularity which can be used without entirely artificial initial and final conditions.",H. J. Bhabha,Proceedings of the Indian Academy of Sciences - Section A,1939,https://link.springer.com/article/10.1007/BF03172520,"Angular Momentum,Point Charge,High Derivative,Momentum Density,World Line"
1971,Attack and Defense Strategies in Complex Networks Based on Game Theory,"To investigate the attack and defense strategies in complex networks, the authors propose a two-player zero-sum static game model with complete information which considers attack and defense strategies simultaneously. The authors assume that both the attacker and defender have two typical strategies: Targeted strategy and random strategy. The authors explore the Nash equilibriums of the attacker-defender game and demonstrate that when the attacker’s attack resources are not so significantly abundant as the defender?s resources, there exists a pure-strategy Nash equilibrium in both model networks and real-world networks, in which the defender protects the hub targets with large degrees preferentially, while the attacker prefers selecting the targets randomly. When the attack resources are much higher than defense resources, both the attacker and the defender adopt the targeted strategy in equilibriums. This paper provides a new theoretical framework for the study of attack and defense strategies in complex networks.","Yapeng Li1, Ye Deng1, Yu Xiao1 & …Jun Wu",Journal of Systems Science and Complexity,2019,https://link.springer.com/article/10.1007/s11424-019-7420-0,"Attack and defense strategies,attacker-defender game,complex networks,Nash equilibriums"
1972,Asymptotic Theory of Resonant Tunneling in 3D Waveguides of Variable Cross-Section in a Magnetic Field,We develop an asymptotic theory for resonant tunneling in three-dimensional waveguides of variable cross-section in a magnetic field. We construct asymptotic formulas for wave functions and the main characteristics of resonant tunneling. We also obtain estimates for the remainders in the asymptotic formulas. Bibliography: 5 titles. Illustrations: 3 figures.,"L. Baskin1, B. Plamenevskii2 & O. Sarafanov",Journal of Mathematical Sciences,2014,https://link.springer.com/article/10.1007/s10958-014-1669-6,"Wave Function,Asymptotic Formula,Asymptotic Theory,Helmholtz Equation,Tangent Cone"
