,title,abstract,author,journal,year,pdf_link,keyword
2510,Higher order numerical methods for solving fractional differential equations,"In this paper we introduce higher order numerical methods for solving fractional differential equations. We use two approaches to this problem. The first approach is based on a direct discretisation of the fractional differential operator: we obtain a numerical method for solving a linear fractional differential equation with order 0<α<1. The order of convergence of the numerical method is O(h
3−α). Our second approach is based on discretisation of the integral form of the fractional differential equation and we obtain a fractional Adams-type method for a nonlinear fractional differential equation of any order α>0. The order of convergence of the numerical method is O(h
3) for α≥1 and O(h
1+2α) for 0<α≤1 for sufficiently smooth solutions. Numerical examples are given to show that the numerical results are consistent with the theoretical results.","Yubin Yan1, Kamal Pal1 & Neville J. Ford",BIT Numerical Mathematics,2014,https://link.springer.com/article/10.1007/s10543-013-0443-3,"Fractional differential equation,Finite difference method,Caputo fractional derivative,Error estimates"
2511,Thiele Rational Interpolation for the Numerical Computation of the Reversible Randles–Sevcik Function in Electrochemistry,"This paper uses Thiele rational interpolation to derive a simple method for computing the Randles–Sevcik function π1/2χ(x), with relative error at most 1.9 × 10−5 for −∞ < x < ∞. We develop a piecewise approximation method for the numerical computation of π1/2χ(x) on the union (−∞, −10) ∪ [−10, 10] ∪ (10, ∞). This approximation is particularly convenient to employ in electrochemical applications where four significant digits of accuracy are usually sufficient. Although this paper is primarily concerned with the approximation of the Randles–Sevcik function, some examples are included that illustrate how Thiele rational interpolation can be employed to generate useful approximations to other functions of interest in scientific work.",Frank G. Lether,Journal of Scientific Computing,1999,https://link.springer.com/article/10.1023/A%3A1023269502728,"Randles–Sevcik function,Thiele interpolation,electrochemistry,mimimax rational approximation,Chebyshev points"
2512,Some algorithms for numerical quadrature using the derivatives of the integrand in the integration interval,Some quadrature formulae using the derivatives of the integrand are discussed. As special cases are obtained generalizations of both the ordinary and the modified Romberg algorithms. In all cases the error terms are expressed in terms of Bernoulli polynomials and functions.,T. Håvie,BIT Numerical Mathematics,1970,https://link.springer.com/article/10.1007/BF01934198,"Numerical,integration,derivative,extrapolation,error term"
2513,Analytical and Numerical Solutions of One-Dimensional Cold Plasma Equations,"AbstractHigh-accuracy numerical algorithms are proposed and justified for the simulation of cold plasma oscillations in both nonrelativistic and relativistic cases. A specific feature of the given approach is that Lagrangian variables are used for the approximate solution of the problem formulated in Eulerian variables. The main results are stated as convergence theorems for the proposed algorithms with respect to small discretization parameters of independent Eulerian variables. The theoretical results are illustrated by numerical experiments. Specifically, the breaking of plasma oscillations is modeled and this effect is confirmed to have the form of a gradient catastrophe.",O. S. Rozanova1 & E. V. Chizhonkov,Computational Mathematics and Mathematical Physics,2021,https://link.springer.com/article/10.1134/S0965542521090141,"quasilinear hyperbolic equations,plasma oscillations,existence theorems,Eulerian and Lagrangian variables,method of characteristics,numerical solution,breaking effect,gradient catastrophe"
2514,A finite difference method for the numerical solving general third order boundary-value problem with an internal boundary condition,In this paper we have proposed a finite difference method for the numerical solving general third order boundary-value problem. Under appropriate conditions we have discussed the convergence of the proposed method. The computational results in experiment on test problems verify the efficiency and theoretically established second order accuracy of the proposed method.,P. K. Pandey,Russian Mathematics,2017,https://link.springer.com/article/10.3103/S1066369X17120040,"boundary-value problem,difference method,nonlinear,second order sonvergence,three point BVP"
2515,Once again on the Samoilenko numerical-analytic method of successive periodic approximations,"A new numerical-analytic algorithm for the investigation of periodic solutions of nonlinear periodic systems of differential equations dx/dt = A(t) x+ ƒ(t, x) in the critical case is developed. The problem of the existence of solutions and their approximate construction is studied. Estimates for the convergence of successive periodic approximations are obtained.",I. I. Korol’1 & M. O. Perestyuk,Ukrainian Mathematical Journal,2006,https://link.springer.com/article/10.1007/s11253-006-0083-8,"Periodic Solution,Critical Case,Fundamental Matrix,Odic Solution,Linear Homogeneous System"
2516,Numerical simulation of contaminant biodegradation by higher order methods and adaptive time stepping,"In this work we present and analyze a reliable and robust approximation scheme for biochemically reacting transport in the subsurface following Monod type kinetics. Water flow is modeled by the Richards equation. The proposed scheme is based on higher order finite element methods for the spatial discretization and the two step backward differentiation formula for the temporal one. The resulting nonlinear algebraic systems of equations are solved by a damped version of Newton’s method. For the linear problems of the Newton iteration Krylov space methods are used. In computational experiments conducted for realistic subsurface (groundwater) contamination scenarios we show that the higher order approximation scheme significantly reduces the amount of inherent numerical diffusion compared to lower order ones. Thereby an artificial transverse mixing of the species leading to a strong overestimation of the biodegradation process is avoided. Finally, we present a robust adaptive time stepping technique for the coupled flow and transport problem which allows efficient long-term predictions of biodegradation processes. ",Markus Bause1 & Peter Knabner,Computing and Visualization in Science,2004,https://link.springer.com/article/10.1007/s00791-004-0139-y,"Element Approximation,Time Step Size,Biodegradation Process,High Order Method,Adaptive Time"
2517,Parameter Uniform Numerical Methods for Singularly Perturbed Delay Differential Equation Involving Two Small Parameters,"This article deals with a singularly perturbed delay differential equation involving two small parameters. First, an upwind scheme is proposed on the fitted Shishkin mesh. The method is shown to be first order convergent. Then a hybrid scheme consisting of the midpoint upwind scheme in the outer region and the central difference scheme in the inner region is proposed. The error analysis is carried out for both the schemes and the accuracy is increased the from first order to second order. The performance of both schemes are assessed on some test problems and the results are in accord with the theoretical findings.","S. R. Sahu1 & J. Mohapatra 
            ORCID: orcid.org/0000-0001-5118-3933",International Journal of Applied and Computational Mathematics,2019,https://link.springer.com/article/10.1007/s40819-019-0713-0,"Two parameter,Singular perturbation problem,Delay term,Hybrid scheme,Uniform convergence"
2518,Stokes flow singularity at a corner joining solid and porous walls at arbitrary angle,"Motivated by the internal flow geometry of spiral-wound membrane modules with ladder-type spacers, we consider the Stokes flow singularity at a corner that joins porous and solid walls at arbitrary wedge angle \(\varTheta \). Seepage flux through the porous wall is coupled to the pressure field by Darcy’s law; slip is described by a variant of the Beavers–Joseph boundary condition. On a macroscopic, outer length scale, the singularity appears like a jump discontinuity in the normal velocity, characterized by a non-integrable 1 / r divergence of the pressure. For arbitrary \(\varTheta \), we develop an algebraic criterion to determine the admissible radial exponent(s) in a leading, inner similarity solution—which represents a weaker, integrable singularity in the pressure. A complete map of exponent versus \(\varTheta \) is provided for \(0< \varTheta < 2 \pi \): this has an intricate structure with infinitely many solution branches clustering around \(\varTheta = \pi \) and \(\varTheta = 2 \pi \). By generalizing the similarity form with a (\(\ln r\)) term and iterating on the slip and seepage conditions, we can carry the outer and inner power series to arbitrarily high order. Nevertheless, a numerical splice is required in between. For this purpose, we apply an iterative, numerical-asymptotic patching scheme described by Nitsche and Parthasarathi (J Fluid Mech 713:183–215, 2012). Detailed velocity and pressure profiles are calculated for three wedge angles (\(\varTheta = 3\pi /4, \pi /2, \pi /4\)) and two dimensionless slip lengths (\(\sigma = 20, 40\)). The general trends for decreasing wedge angle are (i) weakening of the pressure singularity, (ii) increasing magnitude of the radial component of velocity, and (iii) movement of the inner–outer transition farther from the corner. Wedges with \(\varTheta < \pi \) are seen to differ fundamentally from the flat wedge (\(\varTheta = \pi \)) previously considered by Nitsche and Parthasarathi 
(2012).",Ludwig C. Nitsche1 & Benjamin A. Bernal1 nAff,Journal of Engineering Mathematics,2018,https://link.springer.com/article/10.1007/s10665-017-9901-2,"Low-Reynolds-number flow,Porous walls,Generalized similarity solutions,Boundary integral method"
2519,New applications to invariant matrix norms and combinatorics of an integral representation of natural powers of the numerical values,"Let \(\vee ^k A\) be the k-th symmetric tensor power of \(A\in M_n(\mathbb {C})\). In 2021, we have expressed the normalized trace of \(\vee ^kA\) as an integral of the k-th powers of the numerical values of A over the unit sphere \(\mathbb {S}^{n}\) of \(\mathbb {C}^{n}\) with respect to the normalized Euclidean surface measure \(\sigma\). In this paper, we first use this integral representation to construct a family of unitarily invariant norms on \(M_n(\mathbb {C})\) and then explore their relations to Schatten-norms of \(\vee ^k A\). Another application yields a connection between the analysis of symmetric gauge functions with that of complete symmetric polynomials. Finally, motivated by the work of Bhatia and Holbrook (Linear Algebra Appl 95:43–68, 1987), and as pointed out by Bhatia (Graduate texts in mathematics, 1996) concerning the development of the theory of weakly unitarily invariant norms, we provide an explicit form for the weakly unitarily invariant norm corresponding to the \(L^4\)-norm on the space \(C(\mathbb {S}^{n})\) of continuous functions on the sphere. Our results generalize those of Bhatia and Holbrook in different directions and we conclude with a method for computing those weakly unitarily invariant norms on \(M_n(\mathbb {C})\) that are associated to \(L^{2k}\)-norms on \(C(\mathbb {S}^{n})\).","Hassan A. Issa 
            ORCID: orcid.org/0000-0002-9163-218X1, Bassam Mourad1 & Hassane Abbas",Banach Journal of Mathematical Analysis,2021,https://link.springer.com/article/10.1007/s43037-021-00151-9,"Trace of symmetric powers,Complete homogenous polynomials,Unitarily invariant norms,Weakly unitarily invariant norms"
2520,Numerical solution of time-fractional Kawahara equation using reproducing kernel method with error estimate,"We present a new approach depending on reproducing kernel method (RKM) for time-fractional Kawahara equation with variable coefficient. This approach consists of obtaining an orthonormal basis function on specific Hilbert spaces. In this regard, some special Hilbert spaces are defined. Kernel functions of these special spaces are given and basis functions are obtained. The approximate solution is attained as serial form. Convergence analysis, error estimation and stability analysis are presented after obtaining the approximate solution. To show the power and effect of the method, two examples are solved and the results are given as table and graphics. The results demonstrate that the presented method is very efficient and convenient for Kawahara equation with fractional order.","Onur Saldır1, Mehmet Giyas Sakar1 & Fevzi Erdogan",Computational and Applied Mathematics,2019,https://link.springer.com/article/10.1007/s40314-019-0979-1,"Reproducing kernel method,Kawahara equation,Caputo derivative,Convergence"
2521,Solving Non-linear Kolmogorov Equations in Large Dimensions by Using Deep Learning: A Numerical Comparison of Discretization Schemes,"Non-linear partial differential Kolmogorov equations are successfully used to describe a wide range of time dependent phenomena, in natural sciences, engineering or even finance. For example, in physical systems, the Allen–Cahn equation describes pattern formation associated to phase transitions. In finance, instead, the Black–Scholes equation describes the evolution of the price of derivative investment instruments. Such modern applications often require to solve these equations in high-dimensional regimes in which classical approaches are ineffective. Recently, an interesting new approach based on deep learning has been introduced byby E, Han and Jentzen [1, 2]. The main idea is to construct a deep network which is trained from the samples of discrete stochastic differential equations underlying Kolmogorov’s equation. The network is able to approximate, numerically at least, the solutions of the Kolmogorov equation with polynomial complexity in whole spatial domains. In this contribution we study variants of the deep networks by using different discretizations schemes of the stochastic differential equation. We compare the performance of the associated networks, on benchmarked examples, and show that, for some discretization schemes, improvements in the accuracy are possible without affecting the observed computational complexity.","Raffaele Marino 
            ORCID: orcid.org/0000-0002-2311-43801 & Nicolas Macris",Journal of Scientific Computing,2023,https://link.springer.com/article/10.1007/s10915-022-02044-x,"Partial differential equations,Deep learning,Numerical analysis"
2522,On the Numerical Solution of the Stationary Power-Law Stokes Equations: A Penalty Finite Element Approach,"In this work, we study the penalty finite element approximation of the stationary power law Stokes problem. We prove uniform convergence of the finite element solution with respect to the penalized parameter under classical assumptions on the weak solution. We formulate and analyze the convergence of a nonlinear saddle point problem by adopting a particular algorithm based on vanishing viscosity approach and long time behavior of an initial value problem. Finally, the predictions observed theoretically are validated by means of numerical experiments.","J. K. Djoko1, J. M. Lubuma1 & M. Mbehou2,",Journal of Scientific Computing,2016,https://link.springer.com/article/10.1007/s10915-016-0227-4,"Power-law Stokes equations,Penalty finite element method,Uniform convergence,Algorithm,Initial value problem,Initial flow"
2523,"Semi-discrete optimal transport: hardness, regularization and numerical solution","Semi-discrete optimal transport problems, which evaluate the Wasserstein distance between a discrete and a generic (possibly non-discrete) probability measure, are believed to be computationally hard. Even though such problems are ubiquitous in statistics, machine learning and computer vision, however, this perception has not yet received a theoretical justification. To fill this gap, we prove that computing the Wasserstein distance between a discrete probability measure supported on two points and the Lebesgue measure on the standard hypercube is already \(\#\)P-hard. This insight prompts us to seek approximate solutions for semi-discrete optimal transport problems. We thus perturb the underlying transportation cost with an additive disturbance governed by an ambiguous probability distribution, and we introduce a distributionally robust dual optimal transport problem whose objective function is smoothed with the most adverse disturbance distributions from within a given ambiguity set. We further show that smoothing the dual objective function is equivalent to regularizing the primal objective function, and we identify several ambiguity sets that give rise to several known and new regularization schemes. As a byproduct, we discover an intimate relation between semi-discrete optimal transport problems and discrete choice models traditionally studied in psychology and economics. To solve the regularized optimal transport problems efficiently, we use a stochastic gradient descent algorithm with imprecise stochastic gradient oracles. A new convergence analysis reveals that this algorithm improves the best known convergence guarantee for semi-discrete optimal transport problems with entropic regularizers.","Bahar Taşkesen 
            ORCID: orcid.org/0000-0002-7767-51081, Soroosh Shafieezadeh-Abadeh2 & Daniel Kuhn",Mathematical Programming,2022,https://link.springer.com/article/10.1007/s10107-022-01856-x,"Optimal transport,Wasserstein distance,Complexity,
\(\#\)P-hardness,Discrete choice models,Distributionally robust optimization,Stochastic gradient descent algorithms"
2524,Geometric and Numerical Methods in the Contrast Imaging Problem in Nuclear Magnetic Resonance,"In this article, the contrast imaging problem in nuclear magnetic resonance is modeled as a Mayer problem in optimal control. The optimal solution can be found as an extremal, solution of the Maximum Principle and analyzed with the techniques of geometric control. This leads to a numerical investigation based on so-called indirect methods using the HamPath software. The results are then compared with a direct method implemented within the Bocop toolbox. Finally lmi techniques are used to estimate a global optimum.","Bernard Bonnard1,2, Mathieu Claeys3,4, Olivier Cots2 & …Pierre Martinon",Acta Applicandae Mathematicae,2015,https://link.springer.com/article/10.1007/s10440-014-9947-3,"Geometric optimal control,Contrast imaging in NMR,Direct method,Shooting and continuation techniques,Moment optimization"
2525,A high-order numerical algorithm for solving Lane–Emden equations with various types of boundary conditions,"In this paper, we study an efficient and high-order numerical technique based on the quartic trigonometric B-spline collocation method with quasilinearization approach to compute approximate solution of Lane–Emden equations subjected to Neumann and Robin boundary conditions arising in various physical models. The error analysis and convergence properties of the method are studied via Green’s function approach, which shows that proposed method converges very fast. The advantage of this technique is its robustness and powerful experimental applicability for various types of boundary conditions. We provided several examples, to substantiate its rate of convergence. The numerical results are compared with exact solutions and some existing methods which demonstrate that our method gives more accurate results. Through the figure, we confirm the productivity and applicability of the method.","Mohammad Prawesh Alam1, Tahera Begum1 & Arshad Khan",Computational and Applied Mathematics,2021,https://link.springer.com/article/10.1007/s40314-021-01591-7,"Nonlinear singular boundary-value problems,Uniform partition,Quartic trigonometric B-spline basis function,Error analysis,Convergence analysis"
2526,Octic B-spline Collocation Scheme for Numerical Investigation of Fifth Order Boundary Value Problems,"In this article, the octic B-spline collocation scheme is employed to obtain the approximate solutions of a linear and nonlinear boundary value problems (BVPs) of fifth-order differential equations without reducing to the lowest order. Grid points are selected as collocation points in the collocation scheme. The quasilinearization approach is applied in the approximate solution of a nonlinear fifth-order BVPs to transform the nonlinear terms to linear form and the octic B-spline collocation scheme is used to obtain a linear system of equations. Two linear and one nonlinear numerical examples are computed using Matlab programming to test the accuracy and efficiency of the proposed scheme. The convergence and stability analysis are simulated to validate the topic. The current work is compared to exact results as well as other works.",Saumya Ranjan Jena1 & Guesh Simretab Gebremedhin,International Journal of Applied and Computational Mathematics,2022,https://link.springer.com/article/10.1007/s40819-022-01437-8,"Basis function,Convergence analysis,Error analysis,Quasilinearization technique,Von-Neumann stability analysis"
2527,A numerical and analytical study of SE(Is)(Ih)AR epidemic fractional order COVID-19 model,This article describes the corona virus spread in a population under certain assumptions with the help of a fractional order mathematical model. The fractional order derivative is the well-known fractal fractional operator. We have given the existence results and numerical simulations with the help of the given data in the literature. Our results show similar behavior as the classical order ones. This characteristic shows the applicability and usefulness of the derivative and our numerical scheme.,"Hasib Khan1, Razia Begum1, Thabet Abdeljawad2,3,4 & …M. Motawi Khashan",Advances in Difference Equations,2021,https://link.springer.com/article/10.1186/s13662-021-03447-0,"Fractal fractional derivatives,Existence and uniqueness of the solutions,Hyers–Ulam stability,Numerical scheme"
2528,Numerical Solution of an Axisymmetric Eddy Current Model with Current and Voltage Excitations,"The aim of this paper is to study the numerical approximation of an axisymmetric time-harmonic eddy current problem involving an in-plane current. The analysis of the problem restricts to the conductor. The source of the problem is given in terms of boundary data currents and/or voltage drops defined in the so-called electric ports, which are parts of the boundary connected to exterior sources. This leads to an elliptic problem written in terms of the magnetic field with nonlocal boundary conditions. First, we prove the existence and uniqueness of the solution for a weak formulation written in terms of Sobolev spaces with appropriate weights. We show that the magnetic field is not the most appropriate variable to impose the boundary conditions when Lagrangian finite elements are used to discretize the problem. We propose an alternative weak formulation of the problem which allows us to avoid this drawback. We compute the numerical solution of the problem by using Lagrangian finite elements ad hoc modified on the vicinity of the symmetry axis. We provide a convergence result under rather general conditions. Moreover, we prove quasi-optimal order error estimates under additional regularity assumptions. Finally, we report numerical results which allow us to confirm the theoretical estimates and to assess the performance of the proposed method in a physical application which is the motivation of this paper: the computation of the current density distribution in a steel cylindrical bar submitted to electric-upsetting.","A. Bermúdez1, B. López-Rodríguez 
            ORCID: orcid.org/0000-0002-7351-62732, F. J. Pena1, R. Rodríguez3, P. Salgado1 & …P. Venegas",Journal of Scientific Computing,2022,https://link.springer.com/article/10.1007/s10915-022-01780-4,"Axisymmetric problem,Eddy-current model,Finite elements,Error estimates"
2529,On Numerical Landau Damping for Splitting Methods Applied to the Vlasov–HMF Model ,"We consider time discretizations of the Vlasov–HMF (Hamiltonian mean-field) equation based on splitting methods between the linear and nonlinear parts. We consider solutions starting in a small Sobolev neighborhood of a spatially homogeneous state satisfying a linearized stability criterion (Penrose criterion). We prove that the numerical solutions exhibit a scattering behavior to a modified state, which implies a nonlinear Landau damping effect with polynomial rate of damping. Moreover, we prove that the modified state is close to the continuous one and provide error estimates with respect to the time step size.","Erwan Faou1, Romain Horsin1 & Frédéric Rousset",Foundations of Computational Mathematics,2018,https://link.springer.com/article/10.1007/s10208-016-9333-9,"Geometric numerical integration,Splitting methods,Vlasov equations,Landau damping,HMF model"
2530,A numerical study on MHD double diffusive nonlinear mixed convective nanofluid flow around a vertical wedge with diffusion of liquid hydrogen,"The present study focuses on double diffusive nonlinear (quadratic) mixed convective flow of nanoliquid about vertical wedge with nonlinear temperature-density-concentration variations. This study is found to be innovative and comprises the impacts of quadratic mixed convection, magnetohydrodynamics, diffusion of nanoparticles and liquid hydrogen flow around a wedge. Highly coupled nonlinear partial differential equations (NPDEs) and boundary constraints have been used to model the flow problem, which are then transformed into a dimensionless set of equations utilizing non-similar transformations. Further, a set of NPDEs would be linearized with the help of Quasilinearization technique, and then, the linear partial differential equations are transformed into a block tri-diagonal system through using implicit finite difference scheme, which is solved using Verga’s algorithm. The study findings were explored through graphs for the fluid velocity, temperature, concentration, nanoparticle volume fraction distributions and its corresponding gradients. One of the important results of this study is that the higher wedge angle values upsurge the friction between the particles of the fluid and the wedge surface. Rising Schmidt number declines the concentration distribution and enhances the magnitude of Sherwood number. Nanofluid’s temperature increases with varying applied magnetic field. The present study has notable applications in the designing and manufacturing of wedge-shaped materials in space aircrafts, construction of dams, thermal systems, oil and gas industries, etc.","Prabhugouda Mallanagouda Patil1,2 & Madhavarao Kulkarni",Journal of the Egyptian Mathematical Society,2021,https://link.springer.com/article/10.1186/s42787-021-00133-8,"Magnetohydrodynamic flow (MHD),Nanoliquid,Quadratic convection,Quasilinearization technique"
2531,Numerical approximation of the integral fractional Laplacian,"We propose a new nonconforming finite element algorithm to approximate the solution to the elliptic problem involving the fractional Laplacian. We first derive an integral representation of the bilinear form corresponding to the variational problem. The numerical approximation of the action of the corresponding stiffness matrix consists of three steps: (1) apply a sinc quadrature scheme to approximate the integral representation by a finite sum where each term involves the solution of an elliptic partial differential equation defined on the entire space, (2) truncate each elliptic problem to a bounded domain, (3) use the finite element method for the space approximation on each truncated domain. The consistency error analysis for the three steps is discussed together with the numerical implementation of the entire algorithm. The results of computations are given illustrating the error behavior in terms of the mesh size of the physical domain, the domain truncation parameter and the quadrature spacing parameter.","Andrea Bonito1, Wenyu Lei1 nAff2 & Joseph E. Pasciak",Numerische Mathematik,2019,https://link.springer.com/article/10.1007/s00211-019-01025-x,"65N30,35S15,65N15,65R20,65N12"
2532,Existence and numerical solutions of a coupled system of integral BVP for fractional differential equations,"This paper is devoted to establishing the existence theory for at least one solution to a coupled system of fractional order differential equations (FDEs). The problem under consideration is subjected to movable type integral boundary conditions over a finite time interval. Furthermore, we investigate the approximate solutions to the considered problem with the help of the differential transform. Moreover, some necessary conditions for the Hyers–Ulam type stability to the solution of the proposed problem are developed. The whole investigation has been illustrated by providing some suitable examples.","Kamal Shah1, Jinrong Wang 
            ORCID: orcid.org/0000-0002-6642-19462,3, Hammad Khalil4 & …Rahmat Ali Khan",Advances in Difference Equations,2018,https://link.springer.com/article/10.1186/s13662-018-1603-1,"Fractional differential system,Integral boundary value problem,Numerical solutions,Differential transform,Hyers–Ulam stability"
2533,An efficient numerical simulation of the two-dimensional semilinear wave equation,"A fully discrete finite element approximations of the solution for a semilinear wave equation is considered and analyzed in this paper. The optimal \(H^1\) error estimates for r-th order FEMs \((r=1, 2)\) are derived without any restriction on the time step size. Numerical examples are given to support our theoretical results and demonstrate the efficiency of the methods.","Talha Achouri 
            ORCID: orcid.org/0000-0003-2057-90241,2,",Computational and Applied Mathematics,2022,https://link.springer.com/article/10.1007/s40314-022-02100-0,"Semilinear wave equation,Finite element method,Convergence analysis"
2534,Properties of Numeric Codes for the Scheme of Random Subspaces RSC,"Properties of coarse coding obtained by using the random subspace coding (RSC) scheme with random hyperrectangular receptive fields are considered. Characteristics of codes are provided such as the dimensionality of receptive fields, code density at various points of the input space, code overlapping, and others. The results of theoretical analysis are illustrated by experiments with high-dimensional codes.","D. A. Rachkovskii1, S. V. Slipchenko1, E. M. Kussul2 & …T. N. Baidyk",Cybernetics and Systems Analysis,2005,https://link.springer.com/article/10.1007/s10559-005-0086-8,"coarse coding,receptive fields,distributed coding,neural network,hyperrectangle,CMAC,RSC"
2535,On an Approach to the Numerical Solution of Dirichlet Problems of Arbitrary Dimensions,AbstractA method of the numerical solution of Dirichlet boundary value problems for nonlinear partial differential equations of the elliptic type and of arbitrary dimensions is proposed. It takes little memory and computer time for problems with smooth solutions. The method is based on modified interpolation polynomials with Chebyshev nodes to approximate the sought-for function and on a new approach to constructing and solving the linear algebraic problems corresponding to the initial differential equations. The spectra and condition numbers of the matrices formed by the algorithm are analyzed by using interval methods. Theorems on approximation and stability of the algorithm are proved in the linear case. It is shown that the algorithm provides a considerable decrease in computational costs as compared to the classical collocation and finite difference methods.,"B. V. Semisalov1,",Numerical Analysis and Applications,2022,https://link.springer.com/article/10.1134/S1995423922010062,"Dirichlet boundary value problem,decrease in computational costs,pseudospectral method,collocation method,relaxation method"
2536,A New Approach to Numerical Computation of Hausdorff Dimension of Iterated Function Systems: Applications to Complex Continued Fractions,"In a previous paper (Falk and Nussbaum, in \(C^m\) Eigenfunctions of Perron–Frobenius operators and a new approach to numerical computation of hausdorff dimension: applications in \(\mathbb {R}^1\), 2016. ArXiv e-prints arXiv:1612.00870), the authors developed a new approach to the computation of the Hausdorff dimension of the invariant set of an iterated function system or IFS and studied some applications in one dimension. The key idea, which has been known in varying degrees of generality for many years, is to associate to the IFS a parametrized family of positive, linear, Perron-Frobenius operators \(L_s\). In our context, \(L_s\) is studied in a space of \(C^m\) functions and is not compact. Nevertheless, it has a strictly positive \(C^m\) eigenfunction \(v_s\) with positive eigenvalue \(\lambda _s\) equal to the spectral radius of \(L_s\). Under appropriate assumptions on the IFS, the Hausdorff dimension of the invariant set of the IFS is the value \(s=s_*\) for which \(\lambda _s =1\). To compute the Hausdorff dimension of an invariant set for an IFS associated to complex continued fractions, (which may arise from an infinite iterated function system), we approximate the eigenvalue problem by a collocation method using continuous piecewise bilinear functions. Using the theory of positive linear operators and explicit a priori bounds on the partial derivatives of the strictly positive eigenfunction \(v_s\), we are able to give rigorous upper and lower bounds for the Hausdorff dimension \(s_*\), and these bounds converge to \(s_*\) as the mesh size approaches zero. We also demonstrate by numerical computations that improved estimates can be obtained by the use of higher order piecewise tensor product polynomial approximations, although the present theory does not guarantee that these are strict upper and lower bounds. An important feature of our approach is that it also applies to the much more general problem of computing approximations to the spectral radius of positive transfer operators, which arise in many other applications.",Richard S. Falk1 & Roger D. Nussbaum,Integral Equations and Operator Theory,2018,https://link.springer.com/article/10.1007/s00020-018-2485-z,"Primary 11K55,37C30,Secondary: 65D05"
2537,Various Closeness Results in Discretized Bifurcations,"In this article we present several results concerning the discretization of dynamical systems near bifurcation points. Special emphasis is put on codimension one and two cases as well as on the corresponding bifurcation diagrams. In some cases, we show that the time-h exact and step-size-h discretized dynamics are equivalent via a family of conjugacies. Some results involving bifurcations of higher codimension are given.",Joseph Páez Chávez1 & Lajos Lóczi,Differential Equations and Dynamical Systems,2012,https://link.springer.com/article/10.1007/s12591-012-0135-5,"Ordinary differential equation,One-step method,Runge-Kutta method,Bifurcation,Conjugacy,Numerical continuation"
2538,The numerical modelling of a two-dimensional local exhaust system associated with an inclined jet flow,"Previous mathematical models employed by the authors have been further developed in order to consider the effect of an inclined jet on the air flow of a two-dimensional bench-slot Aaberg exhaust system. The air flow in this local exhaust ventilation system is solved using two approaches, namely, (i) a simple potential-flow model and seeking the solution of the resulting Laplace equation by means of a boundary-integral technique, and (ii) a turbulent model using the k-ε formulation and solving the resulting turbulent Navier-Stokes equations by means of a control-volume method and the SIMPLE algorithm. The effect of the angle α that the jet makes with the direction of the surface of the workbench and the momentum ratio on the air flow in the exhaust system are investigated. It is found that, by inclining the jet, the system can become more energy efficient and the region of capture of the contaminant from close to the bench can be increased.","X. Wen1, D.B. Ingham2 & B. Fletcher",Journal of Engineering Mathematics,2002,https://link.springer.com/article/10.1023/A%3A1020328305459,"Aaberg exhaust system,boundary-integral method,control-volume method,potential flow,turbulent flow"
2539,Numerical simulation of flow fields and particle trajectories in ciliary suspension feeding,"A model describing the ciliary driven flow and motion of suspended particles in downstream suspension feeders is developed. The quasi-steady Stokes equations for creeping flow are solved numerically in an unbounded fluid domain around cylindrical bodies using a boundary integral formulation. The time-dependent flow is approximated with a continuous sequence of steady state creeping flow fields, where metachronously beating ciliary bands are modelled by linear combinations of singularity solutions to the Stokes equations. Generally, the computed flow fields can be divided into an unsteady region close to the driving ciliary bands and a steady region covering the remaining fluid domain. The size of the unsteady region appears to be comparable to the metachronal wavelength of the ciliary band. A systematic investigation is performed of trajectories of infinitely small (fluid) particles in the simulated unsteady ciliary driven flow. A fraction of particles appear to follow trajectories, that resemble experimentally observed particle capture events in the downstream feeding system of the polycheate Sabella penicillus, indicating that particles can be captured by ciliary systems without mechanical contact between particle and cilia. A local capture efficiency is defined and its value computed for various values of beat frequencies and other parameters. The results indicate that the simulated particle capture process is most effective when the flow field oscillates within timescales comparable to transit timescales of suspended particles passing the unsteady region near the ciliary bands. However, the computed retention efficiencies are found to be much lower than those obtained experimentally.",Stefan Mayer,Bulletin of Mathematical Biology,2000,https://link.springer.com/article/10.1006/bulm.2000.0190,"Particle Trajectory,Beat Frequency,Recovery Stroke,Ciliary Band,Particle Capture"
2540,Attractors and transients for a perturbed periodic KdV equation: A nonlinear spectral analysis,"In this paper we rigorously show the existence and smoothness inε of traveling wave solutions to a periodic Korteweg-deVries equation with a Kuramoto-Sivashinsky-type perturbation for sufficiently small values of the perturbation parameterε. The shape and the spectral transforms of these traveling waves are calculated perturbatively to first order. A linear stability theory using squared eigenfunction bases related to the spectral theory of the KdV equation is proposed and carried out numerically. Finally, the inverse spectral transform is used to study the transient and asymptotic stages of the dynamics of the solutions.","N. M. Ercolani1, D. W. McLaughlin1 nAff2 & H. Roitner1 nAff",Journal of Nonlinear Science,1993,https://link.springer.com/article/10.1007/BF02429875,"nearly integrable systems,spectral transform,attractors,traveling waves,stability,numerical methods"
