,Unnamed: 0,title,abstract,author,journal,year,pdf_link,keyword
1140,0,Weighted Banach spaces of harmonic functions,"We study Banach spaces of harmonic functions on open sets of \(\mathbb R ^{N}\) or \(\mathbb C ^N\) endowed with weighted supremum norms. We investigate the harmonic associated weight defined naturally as the analogue of the holomorphic associated weight introduced by Bierstedt, Bonet, and Taskinen and we compare them. We study composition operators with holomorphic symbol between weighted Banach spaces of pluriharmonic functions characterizing the continuity, the compactness and the essential norm of composition operators among these spaces in terms of associated weights.",Enrique Jordá1 & Ana María Zarco,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie A. Matematicas",2014,https://link.springer.com/article/10.1007/s13398-012-0109-z,"Composition operators,Banach spaces,Essential norm,Harmonic functions"
1141,0,On the integrability of “finite energy” solutions for p-harmonic equations,"We prove a higher integrability result for the gradient of solutions to some degenerate elliptic PDEs, whose model arises in the study of mappings with finite distortion.The nonnegative function \(\mathcal{K}(x)\) which measures the degree of degeneracy of ellipticity bounds lies in the exponential class, i.e. \(\exp (\lambda \mathcal{K}(x))\) is integrable for some λ > 0.Our result states that if λ is sufficiently large, then the gradient of a “finite energy” solution actually belongs to the Zygmund space LplogαL,α ≥ 1.",Gioconda Moscariello,Nonlinear Differential Equations and Applications NoDEA,2004,https://link.springer.com/article/10.1007/s00030-004-2020-6,"35B45,35J60,30C65."
1142,0,On \(C^\infty \)-Compactness of Quasiconformal Harmonic Maps on the Poincaré Disk,"Let \(\{f_n:\mathbb {D}\rightarrow \mathbb {D}\}\) be a sequence of K-quasiconformal harmonic maps on the unit disk \(\mathbb {D}\) with respect to the Poincaré metric. It is known that there is a subsequence of \(\{f_n\}\) that uniformly converges on \(\overline{\mathbb {D}}\), and the limit function is either a K-quasiconformal harmonic map of the Poincaré disk or a constant. In this paper, it is shown that, if the limit function is not a constant, the subsequence can be chosen such that its derivative sequence of arbitrary order uniformly converges to the corresponding derivative of the limit function on compact subsets of \(\mathbb {D}\).",Guowu Yao,Computational Methods and Function Theory,2016,https://link.springer.com/article/10.1007/s40315-015-0148-5,"Harmonic map,Quasiconformal map,Barycentric extension"
1143,0,RETRACTED ARTICLE: A sharp Trudinger type inequality for harmonic functions and its applications,"The present paper introduces a sharp Trudinger type inequality for harmonic functions based on the Cauchy-Riesz kernel function, which includes modified Poisson type kernel in a half plane considered by Xu et al. (Bound. Value Probl. 2013:262, 2013). As applications, we not only obtain Morrey representations of continuous linear maps for harmonic functions in the set of all closed bounded convex nonempty subsets of any Banach space, but also deduce the representation for set-valued maps and for scalar-valued maps of Dunford-Schwartz.","Yili Tan1, Yongli An2, Hong Wang1 & …Jing Liu",Journal of Inequalities and Applications,2017,https://link.springer.com/article/10.1186/s13660-017-1522-9,"Trudinger type inequality,Cauchy-Riesz kernel function,modified Poisson type kernel,Morrey representation"
1144,0,Inequalities for finite trigonometric sums. An interplay: with some series related to harmonic numbers,"An interplay between the sum of certain series related to harmonic numbers and certain finite trigonometric sums is investigated. This allows us to express the sum of these series in terms of the considered trigonometric sums, and permits us to find sharp inequalities bounding these trigonometric sums. In particular, this answers positively an open problem of Chen (Excursions in Classical Analysis, 2010).","Omran Kouba 
            ORCID: orcid.org/0000-0002-9577-3326",Journal of Inequalities and Applications,2016,https://link.springer.com/article/10.1186/s13660-016-1112-2,"11B68,11B83,26D05,26D15,41A17"
1145,0,Some applications of q-difference operator involving a family of meromorphic harmonic functions,"In this paper, we establish certain new subclasses of meromorphic harmonic functions using the principles of q-derivative operator. We obtain new criteria of sense preserving and univalency. We also address other important aspects, such as distortion limits, preservation of convolution, and convexity limitations. Additionally, with the help of sufficiency criteria, we estimate sharp bounds of the real parts of the ratios of meromorphic harmonic functions to their sequences of partial sums.","Neelam Khan1, H. M. Srivastava2,3,4,5, Ayesha Rafiq6, Muhammad Arif1 & …Sama Arjika 
            ORCID: orcid.org/0000-0001-6699-3525",Advances in Difference Equations,2021,https://link.springer.com/article/10.1186/s13662-021-03629-w,"Quantum derivative operator,Meromorphic harmonic starlike functions,Janowski functions"
1146,0,Some Priori Estimates about Solutions to Nonhomogeneous A-Harmonic Equations,"We deal with the nonhomogeneous A-harmonic equation  and the related conjugate A-harmonic equation . Some priori estimates about solutions to these equations are obtained, which generalize some existing results. Particularly, we obtain the same estimate given by Theorem 1 of Iwaniec (1992) for the weak solution to the first equation under weaker conditions by a simpler method.",Jianmin Zhu1 & Jun Li,Journal of Inequalities and Applications,2010,https://link.springer.com/article/10.1155/2010/520240,"Weak Solution,Differential Form,Bounded Linear Operator,Interpolation Theorem,Quasiregular Mapping"
1147,0,Everywhere differentiability of infinity harmonic functions,"We show that an infinity harmonic function, that is, a viscosity solution of the nonlinear PDE \({- \Delta_\infty u = -u_{x_i}u_{x_j}u_{x_ix_j} = 0}\), is everywhere differentiable. Our new innovation is proving the uniqueness of appropriately rescaled blow-up limits around an arbitrary point.",Lawrence C. Evans1 & Charles K. Smart,Calculus of Variations and Partial Differential Equations,2011,https://link.springer.com/article/10.1007/s00526-010-0388-1,"Primary 49N60,Secondary 35J20,35J65"
1148,0,The P1 and P2 approximations of the spherical harmonic method as applied to radiative heat transfer computations with allowance for strong blowing from the surface of a vehicle moving in the Jovian atmosphere,"The spherical harmonics method in the P1 and P2 approximations is used to analyze radiative heat transfer for a space vehicle entering a planet’s atmosphere. Strong blowing of ablated materials from the vehicle surface is taken into account by using a two-layer flow model without allowance for the viscosity and thermal conduction of the gas. The heating and ablation of a multilayered thermal protection system are determined simultaneously with the vehicle’s flight trajectory, which is calculated taking into account the mass loss due to the ablation. The approach is illustrated by computing the flight of a space vehicle shaped as a spherical segment or a spherically blunted cone entering the Jovian atmosphere at a speed of 60 km/s and an entry angle of −5°.",V. M. Borisov1 & A. A. Ivankov,Computational Mathematics and Mathematical Physics,2006,https://link.springer.com/article/10.1134/S0965542506090120,"heat transfer,radiation,strong blowing,ablation,trajectory,segment,cone,P1 and P2 approximations,spherical harmonic method"
1149,0,Grand p-harmonic energy,"To every nonlinear differential expression there corresponds the so-called natural domain of definition. Usually, such a domain consists of Sobolev functions, sometimes with additional geometric constraints. There are, however, special nonlinear differential expressions (Jacobian determinants, div-curl products, etc.) whose special properties (higher integrability, weak-continuity, etc.) cannot be detected within their natural domain. We must consider them in a slightly larger class of functions. The grand Lebesgue space, denoted by \(\mathscr {L}^{p})(\mathbb X)\), and the corresponding grand Sobolev space \(\mathscr {W}^{1,p})(\mathbb X)\), turn out to be most effective. They were studied by many authors, largely in analogy with the questions concerning \(\mathscr {L}^p (\mathbb X)\) and \(\mathscr {W}^{1,p}(\mathbb X)\) spaces. The present paper is a continuation of these studies. We take on stage the grand p-harmonic energy integrals. These variational functionals involve both one-parameter family of integral averages and supremum with respect to the parameter. It is for this reason that the existence and uniqueness of the grand p-harmonic minimal mappings becomes a new (rather challenging) problem.",Teresa Radice,Calculus of Variations and Partial Differential Equations,2017,https://link.springer.com/article/10.1007/s00526-016-1101-9,"Primary 35A30,Secondary 35B65"
1150,0,\(L^{p}\) harmonic 1-forms on conformally flat Riemannian manifolds,"In this paper, we establish a finiteness theorem for \(L^{p}\) harmonic 1-forms on a locally conformally flat Riemannian manifold under the assumptions on the Schrödinger operators involving the squared norm of the traceless Ricci form. This result can be regarded as a generalization of Han’s result on \(L^{2}\) harmonic 1-forms.","Jing Li1, Shuxiang Feng2 & Peibiao Zhao 
            ORCID: orcid.org/0000-0002-0262-5544",Journal of Inequalities and Applications,2021,https://link.springer.com/article/10.1186/s13660-021-02616-9,"53C21,53C25"
1151,0,Hölder continuity of harmonic maps from Riemannian polyhedra to spaces of upper bounded curvature," This is an addendum to the recent Cambridge Tract “Harmonic maps between Riemannian polyhedra”, by J. Eells and the present author. Hölder continuity of locally energy minimizing maps \(\phi\) from an admissible Riemannian polyhedron X to a complete geodesic space Y is established here in two cases: (1) Y is simply connected and has curvature \(\leq 0\) (in the sense of A.D. Alexandrov), or (2) Y is locally compact and has curvature \(\leq1\), say, and \(\phi(X)\) is contained in a convex ball in Y satisfying bi-point uniqueness and of radius \(R<\pi/2\) (best possible). With Y a Riemannian polyhedron, and \(R<\pi/4\) in case (2), this was established in the book mentioned above, though with Hölder continuity taken in a weaker, pointwise sense. For X a Riemannian manifold the stated results are due to N.J. Korevaar and R.M. Schoen, resp. T. Serbinowski.",Bent Fuglede ,Calculus of Variations and Partial Differential Equations,2003,https://link.springer.com/article/10.1007/s00526-002-0154-0,"Mathematics Subject Classification (1991): 58E20, 49N60, 53C22."
1152,0,Generalized notions of harmonic functions symmetric spaces,"In questo articolo espositivo viene considerato il seguente problema: dato uno spazio simmetricoG/K ed un sottogruppo parabolicoP diG, come è possibile caratterizzare tramite equazioni differenziali la classe degli integrali di Poisson delle funzioni (generalizzate) suG/P? Viene descritto il recente risultato dovuto a K. Johnson e all’autore, e vengono considerati ulteriori sviluppi.",Adam Koranyi,Rendiconti del Seminario Matematico e Fisico di Milano,1981,https://link.springer.com/article/10.1007/BF02924810,"Symmetric Space,Parabolic Subgroup,Symmetric Domain,Tube Type,Order Differential Operator"
1153,0,A harmonic-type maximal principle in commutant lifting,"In this note, we prove a harmonic-type maximal principle for the Schur parametrization of all intertwining liftings of an intertwining contraction in the commutant lifting theorem.",Animikh Biswas,Integral Equations and Operator Theory,1997,https://link.springer.com/article/10.1007/BF01309154,"47A20,47A57"
1154,0,Infinitely Many Solitary Waves Due to the Second-Harmonic Generation in Quadratic Media,"In this paper, we consider the following coupled Schrödinger system with χ(2) nonlinearities $\left\{ \begin{array}{l} - \Delta {u_1} + {V_1}\left( x \right){u_1} = \alpha {u_1}{u_2},\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,x \in {^N}, \\ - \Delta {u_2} + {V_2}\left( x \right){u_2} = \frac{\alpha }{2}u_1^2 + \beta u_2^2,\,\,\,\,\,\,\,\,\,\,\,\,\,x \in {^N}, \\ \end{array} \right.$ which arises from second-harmonic generation in quadratic media. Here V1(x) and V2(x) are radially positive functions, 2 ≤ N < 6, α > 0 and α > β. Assume that the potential functions V1(x) and V2(x) satisfy some algebraic decay at infinity. Applying the finite dimensional reduction method, we construct an unbounded sequence of non-radial vector solutions of synchronized type.","Chunhua Wang 
            (王春花)1 & Jing Zhou 
            (周静)1,",Acta Mathematica Scientia,2020,https://link.springer.com/article/10.1007/s10473-020-0102-3,"χ
(2) nonlinearities,second-harmonic generation,synchronized solution,reduction method"
1155,0,Optimal partial regularity of very weak solutions to nonhomogeneous A-harmonic systems,"We study partial regularity of very weak solutions to some nonhomogeneous A-harmonic systems. To obtain the reverse Hölder inequality of the gradient of a very weak solution, we construct a suitable test function by Hodge decomposition. With the aid of Gehring’s lemma, we prove that these very weak solutions are weak solutions. Further, we show that these solutions are in fact optimal Hölder continuity based on A-harmonic approximation technique.",Qing Zhao1 & Shuhong Chen,Journal of Inequalities and Applications,2017,https://link.springer.com/article/10.1186/s13660-017-1297-z,"nonhomogeneous A-harmonic systems,very weak solution,optimal partial regularity,Hodge decomposition,A-harmonic approximation technique"
1156,0,Isoperimetric inequalities and geometry of level curves of harmonic functions on smooth and singular surfaces,"We investigate the logarithmic convexity of the length of the level curves for harmonic functions on surfaces and related isoperimetric type inequalities. The results deal with smooth surfaces, as well as with singular Alexandrov surfaces (also called surfaces with bounded integral curvature), a class which includes for instance surfaces with conical singularities and surfaces of CAT(0) type. Moreover, we study the geodesic curvature of the level curves and of the steepest descent for harmonic functions on surfaces with non-necessarily constant Gaussian curvature K. Such geodesic curvature functions turn out to satisfy certain Laplace-type equations and inequalities, from which we infer various maximum and minimum principles. The results are complemented by a number of growth estimates for the derivatives \(L'\) and \(L''\) of the length of the level curve function L, as well as by examples illustrating the presentation. Our work generalizes some results due to Alessandrini, Longinetti, Talenti, Ma–Zhang and Wang–Wang. ","Tomasz Adamowicz1 & Giona Veronelli 
            ORCID: orcid.org/0000-0001-7469-5202",Calculus of Variations and Partial Differential Equations,2022,https://link.springer.com/article/10.1007/s00526-021-02109-z,"Primary 35R01,Secondary 58E20,31C12,53C21,53C45"
1157,0,Zero Products of Toeplitz Operators with n-Harmonic Symbols,"On the Bergman space of the unit polydisk in the complex n-space, we solve the zero-product problem for two Toeplitz operators with n-harmonic symbols that have local continuous extension property up to the distinguished boundary. In the case where symbols have additional Lipschitz continuity up to the whole distinguished boundary, we solve the zero-product problem for products with four factors. We also prove a local version of this result for products with three factors.","Boo Rim Choe1, Hyungwoon Koo1 & Young Joo Lee",Integral Equations and Operator Theory,2007,https://link.springer.com/article/10.1007/s00020-006-1444-2,"Primary 47B35,Secondary 32A36"
1158,0,"A logarithmic estimate for harmonic sums and the digamma function, with an application to the Dirichlet divisor problem","Let \(H_{n} = \sum_{r=1}^{n} 1/r\) and \(H_{n}(x) = \sum_{r=1}^{n} 1/(r+x)\). Let \(\psi(x)\) denote the digamma function. It is shown that \(H_{n}(x) + \psi(x+1)\) is approximated by \(\frac{1}{2}\log f(n+x)\), where \(f(x) = x^{2} + x + \frac{1}{3}\), with error term of order \((n+x)^{-5}\). The cases \(x = 0\) and \(n = 0\) equate to estimates for \(H_{n} - \gamma \) and \(\psi(x+1)\) itself. The result is applied to determine exact bounds for a remainder term occurring in the Dirichlet divisor problem.","G. J. O. Jameson 
            ORCID: orcid.org/0000-0002-4390-358X",Journal of Inequalities and Applications,2019,https://link.springer.com/article/10.1186/s13660-019-2104-9,"26D15,33B15,11N37"
1159,0,A New Lower Bound for the Maximal Valence of Harmonic Polynomials,"We find a new lower bound for the maximal number of zeros of harmonic polynomials, \(p(z)+\overline{q(z)}\), when \(\deg p = n\) and \(\deg q = n-2\).",Seung-Yeop Lee1 & Andres Saez,Computational Methods and Function Theory,2017,https://link.springer.com/article/10.1007/s40315-016-0175-x,"Harmonic polynomial,Valence,Large degree asymptotics"
1160,0,Partial Regularity for Stationary Navier-Stokes Systems by the Method of \(\mathcal{A}\)-Harmonic Approximation,"In this article, we prove a regularity result for weak solutions away from singular set of stationary Navier-Stokes systems with subquadratic growth under controllable growth condition. The proof is based on the \(\mathcal{A}\)-harmonic approximation technique. In this article, we extend the result of Shuhong Chen and Zhong Tan [7] and Giaquinta and Modica [18] to the stationary Navier-Stokes system with subquadratic growth.","Yichen Dai 
            (戴神深)1 & Zhong Tan 
            (谭忠)",Acta Mathematica Scientia,2020,https://link.springer.com/article/10.1007/s10473-020-0317-0,"Stationary Navier-Stokes systems,controllable growth condition,partial regularity,
\(\mathcal{A}\)-harmonic approximation"
1161,0,On C*-Algebras of Toeplitz Operators on the Harmonic Bergman Space,"Commutative algebras of Toeplitz operators acting on the Bergman space on the unit disk have been completely classified in terms of geometric properties of the symbol class. The question when two Toeplitz operators acting on the harmonic Bergman space commute is still open. In some papers, conditions on the symbols have been given in order to have commutativity of two Toeplitz operators. In this paper, we describe three different algebras of Toeplitz operators acting on the harmonic Bergman space: The C*-algebra generated by Toeplitz operators with radial symbols, in the elliptic case; the C*-algebra generated by Toeplitz operators with piecewise continuous symbols, in the parabolic and hyperbolic cases. We prove that the Calkin algebra of the first two algebras are commutative, like in the case of the Bergman space, while the last one is not.",Maribel Loaiza1 & Carmen Lozano,Integral Equations and Operator Theory,2013,https://link.springer.com/article/10.1007/s00020-013-2046-4,"31A05,32A36,32A99,47L80"
1162,0,A Characterization of Harmonic \(L^r\)-Vector Fields in Three Dimensional Exterior Domains,"Consider the space of harmonic vector fields u in \(L^r(\Omega )\) for \(1<r<\infty \) for three dimensional exterior domains \(\Omega \) with smooth boundaries \(\partial \Omega \) subject to the boundary conditions \(u\cdot \nu =0\) or \(u\times \nu =0\), where \(\nu \) denotes the unit outward normal on \(\partial \Omega \). Denoting these spaces by \(X^r_{\tiny {\text{ har }}}(\Omega )\) and \(V^r_{\tiny {\text{ har }}}(\Omega )\), it is shown that, in spite of the lack of compactness of \(\Omega \), both of these spaces are finite dimensional and that \(\dim V^r_{\tiny {\text{ har }}}(\Omega )\) equals L for \(3/2<r<\infty \) and \(L-1\) for \(1<r\le 3/2\). Here L is a number representing topologically invariant quantities of \(\partial \Omega \) and which in the case of bounded domains coincides with the first Betti number. In contrast to the situation of bounded domains, the dimension of \(V^r_{\tiny {\text{ har }}}(\Omega )\) in exterior domains is depending on the Lebesgue exponent r. The critical value of this exponent for exterior domains is determined to be 3/2.","Matthias Hieber1, Hideo Kozono2,3, Anton Seyfert1, Senjo Shimizu4 & …Taku Yanagisawa",The Journal of Geometric Analysis,2022,https://link.springer.com/article/10.1007/s12220-022-00938-8,"Helmholtz–Weyl decomposition,Exterior domains,Harmonic vector fields,Betti numbers,Jump condition"
1163,0,A Characterization of Harmonic \(L^r\)-Vector Fields in Two-Dimensional Exterior Domains," Consider the space of harmonic vector fields h in \(L^r(\Omega )\) for \(1<r<\infty \) in the two-dimensional exterior domain \(\Omega \) with the smooth boundary \(\partial \Omega \) subject to the boundary conditions \(h\cdot \nu =0\) or \(h\wedge \nu =0\), where \(\nu \) denotes the unit outward normal to \(\partial \Omega \). Denoting these spaces by \(X^r_{\tiny {\text{ har }}}(\Omega )\) and \(V^r_{\tiny {\text{ har }}}(\Omega )\), respectively, it is shown that, in spite of the lack of compactness of \(\Omega \), both of these spaces are finite dimensional and that their dimension of both spaces coincides with L for \(2< r<\infty \) and \(L-1\) for \(1<r\le 2\). . Here L is the number of disjoint simple closed curves consisting of the boundary \(\partial \Omega \).","Matthias Hieber1, Hideo Kozono2,3, Anton Seyfert1, Senjo Shimizu 
            ORCID: orcid.org/0000-0003-1220-06274 & …Taku Yanagisawa",The Journal of Geometric Analysis,2020,https://link.springer.com/article/10.1007/s12220-019-00216-0,"Helmholtz–Weyl decomposition,Exterior domains,Harmonic vector fields,Betti number"
1164,0,Resolvent Estimates for Time-Harmonic Maxwell’s Equations in the Partially Anisotropic Case,"We prove resolvent estimates in \(L^p\)-spaces for time-harmonic Maxwell’s equations in two spatial dimensions and in three dimensions in the partially anisotropic case. In the two-dimensional case the estimates are sharp up to endpoints. We consider anisotropic permittivity and permeability, which are both taken to be time-independent and spatially homogeneous. For the proof we diagonalize time-harmonic Maxwell’s equations to equations involving Half-Laplacians. We apply these estimates to infer a Limiting Absorption Principle in intersections of \(L^p\)-spaces and to localize eigenvalues for perturbations by potentials.","Robert Schippa 
            ORCID: orcid.org/0000-0002-7038-9651",Journal of Fourier Analysis and Applications,2022,https://link.springer.com/article/10.1007/s00041-022-09912-y,"Resolvent estimates,Maxwell’s equations,Limiting Absorption Principle"
1165,0,Frequency-explicit approximability estimates for time-harmonic Maxwell’s equations,"We consider time-harmonic Maxwell’s equations set in a heterogeneous medium with perfectly conducting boundary conditions. Given a divergence-free right-hand side lying in \(L^2\), we provide a frequency-explicit approximability estimate measuring the difference between the corresponding solution and its best approximation by high-order Nédélec finite elements. Such an approximability estimate is crucial in both the a priori and a posteriori error analysis of finite element discretizations of Maxwell’s equations, but the derivation is not trivial. Indeed, it is hard to take advantage of high-order polynomials given that the right-hand side only exhibits \(L^2\) regularity. We proceed in line with previously obtained results for the simpler setting of the scalar Helmholtz equation and propose a regularity splitting of the solution. In turn, this splitting yields sharp approximability estimates generalizing known results for the scalar Helmholtz equation and showing the interest of high-order methods.","Théophile Chaumont-Frelet 
            ORCID: orcid.org/0000-0002-6210-07741,2 & Patrick Vega1,",Calcolo,2022,https://link.springer.com/article/10.1007/s10092-022-00464-7,"Maxwell’s equations,Finite element methods,High-order methods,Pollution effect"
1166,0,The Existence and Stability of Normalized Solutions for a Bi-Harmonic Nonlinear Schrödinger Equation with Mixed Dispersion,"In this paper, we study the ground state standing wave solutions for the focusing bi-harmonic nonlinear Schrödinger equation with a μ-Laplacian term (BNLS). Such BNLS models the propagation of intense laser beams in a bulk medium with a second-order dispersion term. Denoting by Qp the ground state for the BNLS with μ = 0, we prove that in the mass-subcritical regime \(p \in \left( {1,1 + {8 \over d}} \right)\), there exist orbit ally stable ground state solutions for the BNLS when μ ∈ (−λ0, ∞) for some \({\lambda _0} = {\lambda _0}\left( {p,d,{{\left\| {{Q_p}} \right\|}_{{L^2}}}} \right) > \,0\). Moreover, in the mass-critical case \(p = 1 + {8 \over d}\), we prove the orbital stability on a certain mass level below \({\left\| {{Q^ \ast }} \right\|_{{L^2}}}\) provided that μ ∈ (−λ1, 0), where \({\lambda _1} = {{4\left\| {\nabla {Q^ \ast }} \right\|_{{L^2}}^2} \over {\left\| {{Q^ \ast }} \right\|_{{L^2}}^2}}\) and Q* = Q1+8/d. The proofs are mainly based on the profile decomposition and a sharp Gagliardo-Nirenberg type inequality. Our treatment allows us to fill the gap concerning the existence of the ground states for the BNLS when μ is negative and \(p \in \left( {1,1 + {8 \over d}} \right]\).","Tingjian Luo1, Shijun Zheng2 & Shihui Zhu",Acta Mathematica Scientia,2022,https://link.springer.com/article/10.1007/s10473-023-0205-5,"elliptic equations,bi-harmonic operator,normalized solutions,profile decomposition"
1167,0,Stable self-similar blowup in the supercritical heat flow of harmonic maps,"We consider the heat flow of corotational harmonic maps from \(\mathbb {R}^3\) to the three-sphere and prove the nonlinear asymptotic stability of a particular self-similar shrinker that is not known in closed form. Our method provides a novel, systematic, robust, and constructive approach to the stability analysis of self-similar blowup in parabolic evolution equations. In particular, we completely avoid using delicate Lyapunov functionals, monotonicity formulas, indirect arguments, or fragile parabolic structure like the maximum principle. As a matter of fact, our approach reduces the nonlinear stability analysis of self-similar shrinkers to the spectral analysis of the associated self-adjoint linearized operators.","Paweł Biernat1, Roland Donninger1,2 & Birgit Schörkhuber",Calculus of Variations and Partial Differential Equations,2017,https://link.springer.com/article/10.1007/s00526-017-1256-z,"58E20,53C44,35B44,35B35"
1168,0,An innovative harmonic numbers operational matrix method for solving initial value problems,"In this paper a novel operational matrix of derivatives of certain basis of Legendre polynomials is established. We show that this matrix is expressed in terms of the harmonic numbers. Moreover, it is utilized along with the collocation method for handling initial value problems of any order. The convergence and the error analysis of the proposed expansion are carefully investigated. Numerical examples are exhibited to confirm the reliability and the high efficiency of the proposed method.","Anna Napoli1 & W. M. Abd-Elhameed2,",Calcolo,2017,https://link.springer.com/article/10.1007/s10092-016-0176-1,"Initial value problems,Spectral methods,Legendre polynomials,Harmonic numbers"
1169,0,Fourier methods for harmonic scalar waves in general waveguides,"A set of semi-analytic techniques based on Fourier analysis is used to solve wave-scattering problems in variously shaped waveguides with varying normal admittance boundary conditions. Key components are the newly developed conformal mapping methods, wave splitting, Fourier series expansions in eigenfunctions to non-normal operators, the building block method or the cascade technique, Dirichlet-to-Neumann operators, and reformulation in terms of stable differential equations for reflection and transmission matrices. For an example, the results show good correspondence with a finite element method solution to the same problem in the low- and medium-frequency domains. The Fourier method complements finite element analysis as a waveguide simulation tool. For inverse engineering involving tuning of straight waveguide parts joining complicated waveguide elements, the Fourier method is an attractive alternative including time aspects. The prime motivation for the Fourier method is its added physical understanding primarily at low frequencies.","Anders Andersson1, Börje Nilsson2 & Thomas Biro",Journal of Engineering Mathematics,2016,https://link.springer.com/article/10.1007/s10665-015-9808-8,"Building Block Method,Conformal mappings ,Dirichlet-to-Neumann operators,Fourier series,Harmonic scalar waves,Normal surface admittance"
1170,0,Applications of nonstandard analysis to ideal boundaries in potential theory,"A solution is given of the generalized Dirichlet problem for an arbitrary compactification of a Brelot harmonic space. A method of obtaining the Martin-Choquet integral representation of positive harmonic functions is given, and the existence is established of an ideal boundary Δ supporting the maximal representing measures for positive bounded and quasibounded harmonic functions with almost all points of Δ being regular for the Dirichlet problem.",Peter A. Loeb,Israel Journal of Mathematics,1976,https://link.springer.com/article/10.1007/BF02756567,"Harmonic Function,Dirichlet Problem,Potential Theory,Harmonic Measure,Continuous Extension"
1171,0,Fixed point and rigidity theorems for harmonic maps into NPC spaces,We show that harmonic maps from 2-dimensional Euclidean polyhedra to arbitrary NPC spaces are totally geodesic or constant depending on a geometric and combinatorial condition of the links of the 0-dimensional skeleton. Our method is based on a monotonicity formula rather than a codimension estimate of the singular set as developed by Gromov–Schoen or the mollification technique of Korevaar–Schoen.,Georgios Daskalopoulos1 & Chikako Mese,Geometriae Dedicata,2009,https://link.springer.com/article/10.1007/s10711-008-9342-1,"Harmonic maps,Rigidity problems,NPC space"
1172,0,Comparison Results for Nonlinear Equations Involving A-Harmonic Operator,"In this paper, we derive comparison theorems for a pair of nonlinear equations involving A-harmonic operator. In the special cases, our results give the well-known Leighton-type comparison results concerning the Finsler p-Laplacian, the p-Laplacian, and the pseudo p-Laplacian equations.",Adil Misir1 & Aydın Tiryaki,Mediterranean Journal of Mathematics,2016,https://link.springer.com/article/10.1007/s00009-016-0785-6,"35B05,35J70"
1173,0,Deformation due to time harmonic sources in micropolar thermoelastic medium possessing cubic symmetry with two relaxation times,"The response of a micropolar thermoelastic medium possessing cubic symmetry with two relaxation times due to time harmonic sources is investigated. Fourier transform is employed and the transform is inverted by using a numerical inversion technique. The components of displacement, stress, microrotation and temperature distribution in the physical domain are obtained numerically. The results of normal displacement, normal force stress, tangential couple stress and temperature distribution are compared for micropolar cubic crystal and micropolar isotropic solid. The numerical results are illustrated graphically for a particular material. Some special cases are also deduced.",Rajneesh Kumar1 & Praveen Ailawalia,Applied Mathematics and Mechanics,2006,https://link.springer.com/article/10.1007/s10483-006-0609-z,"time harmonic,thermoelastic,micropolar medium,cubic symmetry,microrotation,Fourier transform"
1174,0,Harmonic maps between 3-dimensional hyperbolic spaces,"We prove that a quasiconformal map of the sphere \(\mathbb {S}^{2}\) admits a harmonic quasi-isometric extension to the hyperbolic space \( {\mathbb {H}}^{3}\), thus confirming the well known Schoen Conjecture in dimension 3.",Vladimir Markovic,Inventiones mathematicae,2015,https://link.springer.com/article/10.1007/s00222-014-0536-x,Primary 53C43
1175,0,On certain harmonic mappings with some fixed coefficients,"For a fixed analytic function h an interesting problem arises to describe all function g such that \(f=h+\overline{g}\) is complex valued harmonic mappings in the open unit dick \(\mathbb {D}\). In the present paper, we introduced two sub-classes \(\mathcal {F}_H^{\delta }(\alpha )\) and \(\mathcal {G}_H^{\delta }(\alpha )\) of harmonic mappings in \(\mathbb {D}\) by restricting analytic part of every function in these classes as a member of \(\mathcal {S}^\delta (\alpha ),~ (\delta \ge 0, 0\le \alpha < 1)\), which is introduced by Kumar (J Math Anal Appl 126:70–77, 1987) (also see Mishra and Gochhayat (J Inequal Pure Appl Math 7(3), Art. 94:1–15, 2006)). Coefficient estimates, bounds for growth and area of the functions belonging to the these classes are established. Other geometric properties, such as the disk where the functions are fully starlike, fully convex, uniformly starlike and uniformly convex have been analyzed for some subclass of the newly defined classes. As an application, explicit representation of minimal surfaces and its conjugate surfaces are found corresponding to the harmonic mappings. Using Mathematica, the graphical illustration of some results are also presented. The article is concluded with some future aspects of the investigation.","B. K. Chinhara1, P. Gochhayat 
            ORCID: orcid.org/0000-0001-8743-276X1 & S. Maharana",Monatshefte für Mathematik,2019,https://link.springer.com/article/10.1007/s00605-018-1228-1,"Harmonic mapping,Coefficient estimates,Growth theorem,Area theorem,Covering theorem,Radius of fully starlikeness,Radius of fully convexity,Uniformly starlike function,Uniformly convex function,Minimal surface,Conjugate minimal surface"
1176,0,"Coordinates on Schubert cells, Kostant's harmonic forms, and the Bruhat Poisson structure onG/B
","For the flag manifoldX=G/B of a complex semi-simple Lie groupG, we make connections between the Kostant harmonic forms onG/B and the geometry of the Bruhat Poisson structure. We show that on each Schubert cell, the corresponding Kostant harmonic form can be described using only data coming from the Bruhat Poisson structure. We do this by using an explicit set of coordinates on the Schubert cell.",Jiang-Hua Lu,Transformation Groups,1999,https://link.springer.com/article/10.1007/BF01238564,"Topological Group,Poisson Structure,Harmonic Form,Schubert Cell"
