,title,abstract,author,journal,year,pdf_link,keyword
2240,Deformations and Moduli of Superminimal Surfaces in the Four-Sphere,"In this article we derive an expression for the second variation of area of a superminimal immersion f:Σ2 → S4 and the corresponding Jacobi operator. We then show the only minimal deformations of the given immersion are superminimal deformations with the implication that the superminimal immersions forms an open component of the moduli of minimal immersions. Also, one may then address questions of nullity and integrability of Jacobi fields with fairly standard methods from algebraic geometry.",Robert C. McLean,Annals of Global Analysis and Geometry,1997,https://link.springer.com/article/10.1023/A%3A1006598924080,"four-sphere,Jacobi equations,minimal surface"
2241,Eigenvalue estimates for Dirac operators in geometries with torsion,"On a Riemannian spin manifold (M
n, g), equipped with a non-integrable geometric structure and characteristic connection ▽c with parallel torsion ▽c
T
 c = 0, we can introduce the Dirac operator D
1/3, which is constructed by lifting the affine metric connection with torsion 1/3 T
 c to the spin structure. D
1/3 is a symmetric elliptic differential operator, acting on sections of the spinor bundle and can be identified in special cases with Kostant’s cubic Dirac operator or the Dolbeault operator. For compact (M
n, g), we investigate the first eigenvalue of the operator \({\left(D^{1/3} \right)^{2}}\) . As a main tool, we use Weitzenböck formulas, which express the square of the perturbed operator D
1/3 + S by the Laplacian of a suitable spinor connection. Here, S runs through a certain class of perturbations. We apply our method to spaces of dimension 6 and 7, in particular, to nearly Kähler and nearly parallel G
2-spaces.",Mario Kassuba,Annals of Global Analysis and Geometry,2010,https://link.springer.com/article/10.1007/s10455-009-9172-x,"Characteristic connection,Skew-symmetric torsion,Dirac operator,Eigenvalue estimate"
2242,Polynomial Differential Equations with Piecewise Linear Coefficients,"Cubic and quartic non-autonomous differential equations with continuous piecewise linear coefficients are considered. The main concern is to find the maximum possible multiplicity of periodic solutions. For many classes, we show that the multiplicity is the same when the coefficients are polynomial functions of degree n, or piecewise linear functions with n segments.",M. A. M. Alwash,Differential Equations and Dynamical Systems,2011,https://link.springer.com/article/10.1007/s12591-011-0089-z,"Polynomial differential equations,Multiplicity,Center,Gröbner Basis"
2243,Generalized resolvents of linear relations generated by a nonnegative operator function and a differential elliptic-type expression,We study invertible extensions of the minimal relation generated by a nonnegative operator function and a differential elliptic-type expression. We prove that the operators inverse to such extensions are integral operators and describe such integral operators. We obtain a formula for generalized resolvents of the minimal relation.,V. M. Bruk,Russian Mathematics,2008,https://link.springer.com/article/10.3103/S1066369X08110029,"linear relation,symmetric relation,generalized resolvent,Green function,operator function"
2244,Differential Equations of the Space-Like Loxodromes on the Helicoidal Surfaces in Minkowski 3-Space,"In the present paper, we investigate the differential equations of the space-like loxodromes on the helicoidal surfaces having space-like meridians and time-like meridians, respectively in Minkowski 3-space. Also we illustrate our main results by using Mathematica.",Murat Babaarslan1 & Mustafa Kayacik,Differential Equations and Dynamical Systems,2020,https://link.springer.com/article/10.1007/s12591-016-0343-5,"Loxodrome,Helicoidal surface,Minkowski space"
2245,Center cyclicity of a family of quartic polynomial differential system,"In this paper we study the cyclicity of the centers of the quartic polynomial family written in complex notation as
$$\dot{z} = i z + z \bar{z}\big(A z^2 + B z \bar{z} + C \bar{z}^2 \big),$$where \({A,B,C \in \mathbb{C}}\). We give an upper bound for the cyclicity of any nonlinear center at the origin when we perturb it inside this family. Moreover we prove that this upper bound is sharp.","Isaac A. García1, Jaume Llibre2 & Susanna Maza",Nonlinear Differential Equations and Applications NoDEA,2016,https://link.springer.com/article/10.1007/s00030-016-0388-8,"37G15,37G10,34C07"
2246,Differential and integral relations in the class of multi-index Mittag-Leffler functions,"As recently observed by Bazhlekova and Dimovski [1], the n-th derivative of the 2-parametric Mittag-Leffler function gives a 3-parametric Mittag-Leffler function, known as the Prabhakar function. Following this analogy, the n-th derivative of the (2m-index) multi-index Mittag-Leffler functions [6] is obtained, and it turns out that it is expressed in terms of the (3m-index) Mittag-Leffler functions [10, 11].Further, some special cases of the fractional order Riemann-Liouville and Erdélyi-Kober integrals of the Mittag-Leffler functions are calculated and interesting relations are proved. Analogous relations happen to connect the 3m-Mittag-Leffler functions with the integrals and derivatives of 2m-Mittag-Leffler functions.Finally, multiple Erdélyi-Kober fractional integration operators, as operators of the generalized fractional calculus [5], are shown to relate the 2m- and 3m-parametric Mittag-Leffler functions.","Jordanka Paneva-Konovska1,",Fractional Calculus and Applied Analysis,2018,https://link.springer.com/article/10.1515/fca-2018-0016,"26A33,33E12"
2247,Normal forms of linear second order partial differential equations on the plane,"The paper is devoted to the theory of normal forms of main symbols for linear second order partial differential equations on the plane. We discuss the results obtained in the last decades and some problems, which are important both for the development of this theory and the applications. The reduction theorem, which was used to obtain many of recent results in the theory, is included in the paper in the parametric form together with proof. There is a feeling that the theorem still has potential to get progress in the solution of open problems in the theory.","Alexey Davydov1,2,",Science China Mathematics,2018,https://link.springer.com/article/10.1007/s11425-017-9303-0,"normal form,mixed type partial differential equation,main symbol"
2248,Commutative Rings of Differential Operators Corresponding to Multidimensional Algebraic Varieties,We construct new examples of multidimensional commuting matrix differential operators and a multidimensional analog of the Kadomtsev-Petviashvili hierarchy.,A. E. Mironov,Siberian Mathematical Journal,2002,https://link.springer.com/article/10.1023/A%3A1020158924466,"commuting differential operators,Kadomtsev-Petviashvili hierarchy"
2249,Covariant transformations of basis differential-difference schemes in a plane,"Consistent difference approximations to differential operators in vector and tensor analysis are constructed in curvilinear coordinates in a plane by applying the basis operator method. They are obtained as a transformation of basis approximations in a Cartesian coordinate system. For the continuum mechanics equations in Lagrangian variables, this approach yields theoretically justified differential-difference schemes whose conservation laws correspond to the continuous case.",V. A. Korobitsyn,Computational Mathematics and Mathematical Physics,2011,https://link.springer.com/article/10.1134/S0965542511110121,"curvilinear coordinate systems,coordinate transformation,symmetries of solutions,difference schemes,conservation laws"
2250,Linear trend exclusion for models defined with stochastic differential and difference equations,We consider a sequence of Markov chains that weakly converge to a diffusion process. We assume that the trend contains a linearly growing component. The usual parametrix method does not apply since the trend is unbounded. We show how to modify the parametrix method in order to get local limit theorems in this case.,V. D. Konakov1 & A. R. Markova,Automation and Remote Control,2015,https://link.springer.com/article/10.1134/S0005117915100057,"Markov Chain,Remote Control,Weak Convergence,Transition Density,Fundamental Matrix"
2251,Hodge and Laplace–Beltrami Operators for Bicovariant Differential Calculi on Quantum Groups,"For bicovariant differential calculi on quantum matrix groups a generalisation of classical notions such as metric tensor, Hodge operator, codifferential and Laplace–Beltrami operator for arbitrary k-forms is given. Under some technical assumptions it is proved that Woronowicz' external algebra of left-invariant differential forms either contains a unique form of maximal degree or it is infinite-dimensional. Using Jucys–Murphy elements of the Hecke algebra, the eigenvalues of the Laplace–Beltrami operator for the Hopf algebra \(\mathcal{O}\)(SL
q
(N)) are computed.",István Heckenberger,Compositio Mathematica,2000,https://link.springer.com/article/10.1023/A%3A1002043604471,"quantum groups,bicovariant differential calculi,Hodge operator,codifferential operator,Laplace–Beltrami operator,Jucys–Murphy operators"
2252,A Multiplicity Result for an Elliptic Anisotropic Differential Inclusion Involving Variable Exponents,"In this paper we are concerned with the study of a class of quasilinear elliptic differential inclusions involving the anisotropic \(\overrightarrow {p}(\cdot)\)-Laplace operator, on a bounded open subset of \({\mathbb R}^n\) which has a smooth boundary. The abstract framework required to study this kind of differential inclusions lies at the interface of three important branches in analysis: nonsmooth analysis, the variable exponent Lebesgue–Sobolev spaces theory and the anisotropic Sobolev spaces theory. Using the concept of nonsmooth critical point we are able to prove that our problem admits at least two non-trivial weak solutions.","Nicuşor Costea1,2 & Gheorghe Moroşanu",Set-Valued and Variational Analysis,2013,https://link.springer.com/article/10.1007/s11228-012-0224-1,"Clarke’s generalized gradient,Differential inclusion,Nonhomogeneous differential operator,Anisotropic Sobolev spaces,Nonsmooth critical point,Multiple weak solutions"
2253,Propagation of singularities for non-real pseudo-differential operators,The purpose of this work is to prove a theorem of propagation of singularities for a class of non-real pseudo-differential operator with multiple characteristics. The main tools are L2 estimates on the time-dependent Schrödinger equation related toP. We extend here the results of [6]; we improve the results announced by the second author in [7]. The second part of this work consists in an extension of the result of [5] to complex-valued symbols.,"Bernard Lascar1, Richard Lascar1 & Nicolas Lerner",Journal d’Analyse Mathématique,1994,https://link.springer.com/article/10.1007/BF03008412,"Schr6dinger Equation,Double Characteristic,Weyl Symbol,Subprincipal Symbol,Schrrdinger Equation"
2254,Differential Extensions of Weakly Principally Quasi-Baer Rings,"A ring R is called weakly principally quasi-Baer or simply (weakly p.q.-Baer) if the right annihilator of a principal right ideal is right s-unital by right semicentral idempotents, which implies that R modulo, the right annihilator of any principal right ideal, is flat. We study the relationship between the weakly p.q.-Baer property of a ring R and those of the differential polynomial extension R[x;δ], the pseudo-differential operator ring R((x− 1;δ)), and also the differential inverse power series extension R[[x− 1;δ]] for any derivation δ of R. Examples to illustrate and delimit the theory are provided.",Kamal Paykan1 & Ahmad Moussavi,Acta Mathematica Vietnamica,2019,https://link.springer.com/article/10.1007/s40306-018-0291-y,"Differential polynomial ring,Pseudo-differential operator ring,Differential inverse power series ring,(Weakly) p.q.-Baer,APP ring,AIP ring,
s-unital ideal"
2255,Modeling water flow through arterial tissue,"A simple model of, water flow through deformable porous media has been developed with emphasis on application to arterial walls. The model incorporates a strain-dependent permeability function into Darcy's Law which is coupled, to the force balance for the bulk material. A simple analytical expression relating water flux (volume flux) to pressure differential is developed which shows how strain-dependent permeability can lead to a reduction in hydraulic conductivity with increasing differential pressure as observed in experiments with arteries. The variation of permeability with position in the wall, which may influence the convective diffusion of macromolecules, is determined for both cylindrical and planar segments and a marked influence of geometry is noted.",M. Klanchar1 & J. M. Tarbell,Bulletin of Mathematical Biology,1987,https://link.springer.com/article/10.1007/BF02481766,"Pressure Drop,Hydraulic Conductivity,Planar Geometry,Artery Wall,Cylindrical Geometry"
2256,Koszul duality in algebraic topology,"The most prevalent examples of Koszul duality of operads are the self-duality of the associative operad and the duality between the Lie and commutative operads. At the level of algebras and coalgebras, the former duality was first noticed as such by Moore, as announced in his ICM talk at Nice (Moore in Actes du Congrès International des Mathématiciens, Tome 1. Gauthier-Villars, Paris, pp. 335–339, 1971). This particular duality has typically been called Moore duality, and some prefer to call the general phenomenon Koszul–Moore duality. The second duality at the level of algebras was realized in the seminal work of Quillen on rational homotopy theory (Quillen in Ann Math 90(2):205–295, 1969). Our aim in these notes based on our talk at the Luminy workshop on Operads in 2009 is to try to provide some historical, topological context for these two classical algebraic dualities. We first review the original cobar and bar constructions used to study loop spaces and classifying spaces, emphasizing the less-familiar geometry of the cobar construction. Then, after some elementary topology, we state duality between bar and cobar complexes in that setting. Before explaining Quillen’s work, we also share some other ideas—calculations of Cartan–Serre and Milnor–Moore and philosophy of Eckmann–Hilton—which may have influenced him. After stating Quillen’s duality, we share some recent work which relates these constructions to geometry through Hopf invariants and in particular linking phenomena.",Dev P. Sinha,Journal of Homotopy and Related Structures,2013,https://link.springer.com/article/10.1007/s40062-012-0008-1,"Koszul-Moore duality,Bar and cobar constructions,Operads,Hopf invariants"
2257,On the theory of realization of quasilinear systems described by differential equations in a Hilbert space,"We consider a system-theoretic methodology of mathematical modeling involved in the structural identification of continuous nonlinear dynamic systems with programmable position control. We present various functional-analytical modifications of a characteristic criterion for exogenous (“input-output”) behavior of these systems that permit, by virtue of this criterion, model realizations in the class of quasilinear nonstationary ordinary differential equations describing states in a separable Hilbert space.","V. A. Rusanov1, V. A. Kozerev1 & D. Yu. Sharpinskyi",Cybernetics and Systems Analysis,2008,https://link.springer.com/article/10.1007/s10559-008-9037-5,"continuous dynamic system,realization problem,quasilinear model"
2258,Differential properties of the Dirichlet-Neumann operator,Under consideration is the Dirichlet-Neumann operator on the boundary of the distorted half-space bounded below by a surface which is close to a hyperplane. We establish the differential properties of the operator depending on the smoothness of the boundary and find an expression for it.,V. I. Nalimov,Siberian Mathematical Journal,2013,https://link.springer.com/article/10.1134/S0037446613020122,"Dirichlet-Neumann operator,differential"
2259,Category of topological jet manifolds and certain applications in the theory of nonlinear infinite-dimensional dynamical systems,"
A new category of topological jet manifolds is proposed for the purpose of investigating exact finite-dimensional approximations of nonlinear dynamical systems on infinite-dimensional functional manifolds. Differential geometry structures on these manifolds and their applications to the theory of integrability in quadratures of nonlinear dynamical Lax-type systems are studied.","A. K. Prykarpats'kyy1,2 & B. M. Fil'1,",Ukrainian Mathematical Journal,1992,https://link.springer.com/article/10.1007/BF01058376,"Dynamical System,Differential Geometry,Nonlinear Dynamical System,Geometry Structure,Functional Manifold"
2260,Commuting Differential and Difference Operators Associated to Complex Curves I,The purpose of this paper is to define functional realizations of the Khizhnik–Zamolochikov–Bernard (KZB) connection on the bundle of conformal blocks over the moduli space of curves.,"B. Enriquez1,2 & G. Felder",Compositio Mathematica,2000,https://link.springer.com/article/10.1023/A%3A1002454201868,"KZB equations,differential operators,difference operators,complex curves"
2261,"Retracts, fixed point index and differential equations",Some problems in differential equations evolve towards Topology from an analytical origin. Two such problems will be discussed: the existence of solutions asymptotic to the equilibrium and the stability of closed orbits of Hamiltonian systems. The theory of retracts and the fixed point index have become useful tools in the study of these questions.,Rafael Ortega,"RACSAM - Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie A. Matematicas",2008,https://link.springer.com/article/10.1007/BF03191813,"asymptotic solution,Wazewski’s method,stability,closed orbit,hamiltonian,area-preserving map"
2262,An Efficient Solution for Stochastic Fractional Partial Differential Equations with Additive Noise by a Meshless Method,"With respect to wide range of applications of stochstic partial differential equation (SPDE) and high ability of meshless methods to solve complicated problems, in this paper, an efficient numerical method for the time fractional SPDE, formulated with Caputo’s fractional derivative, based on meshless methods is presented. This article presents a meshless method based on the radial basis functions to solve one-dimensional stochastic heat and advection–diffusion equations. In here, first, we approximate the time fractional derivative of the mentioned equations by a scheme of order \( \mathsf {O}(\tau ^{2-\alpha }) \), \( 0<\alpha <1 \) then the spatial derivatives are approximated by Kansa approach. Numerical examples are presented to show the efficiency and effectiveness of the proposed method in solving fractional SPDEs.",Majid Darehmiraki,International Journal of Applied and Computational Mathematics,2018,https://link.springer.com/article/10.1007/s40819-017-0455-9,"Stochastic partial differential equation,Fractional derivative,Radial basis functions,Collocation method"
2263,A holomorphic mapping property of analytic pseudo-differential operators,"We study the holomorphic extendibility of \(\text {Op}(p)u\), when p is an analytic symbol, and explicit information is available on the domains of holomorphic extendibility of both p and u. By a contour deformation argument, we obtain a precise local estimate of the domain of holomorphy of \(\text {Op}(p)u\) in terms of the information on p and u.",David Scott Winterrose,Journal of Pseudo-Differential Operators and Applications,2022,https://link.springer.com/article/10.1007/s11868-022-00488-1,"Contour deformation,Pseudo-differential operators,PDE"
2264,Julia Limiting Directions of Entire Solutions of Complex Differential Equations,"For entire or meromorphic function f, a value θ ∈ [0, 2π) is called a Julia limiting direction if there is an unbounded sequence {zn} in the Julia set satisfying \(\mathop {\lim }\limits_{n \to \infty } \;\arg {z_n} = \theta \). Our main result is on the entire solution f of P(z, f) + F(z)fs = 0, where P(z, f) is a differential polynomial of f with entire coefficients of growth smaller than that of the entire transcendental F, with the integer s being no more than the minimum degree of all differential monomials in P(z, f). We observe that Julia limiting directions of f partly come from the directions in which F grows quickly.","Jun Wang 
            (王珺)1, Xiao Yao 
            (姚潇)2 & Chengchun Zhang 
            (张诚纯)",Acta Mathematica Scientia,2021,https://link.springer.com/article/10.1007/s10473-021-0415-7,"Julia set,meromorphic function,Julia limiting direction,complex differential equations"
2265,Well-Posedness of Fractional Differential Equations on Vector-Valued Function Spaces,"We study the well-posedness of the fractional differential equations with infinite delay (P
2): \({D^\alpha u(t)=Au(t)+\int^{t}_{-\infty}a(t-s)Au(s)ds + f(t), (0\leq t \leq2\pi)}\), where A is a closed operator in a Banach space \({X, \alpha > 0, a\in {L}^1(\mathbb{R}_+)}\) and f is an X-valued function. Under suitable assumptions on the parameter α and the Laplace transform of a, we completely characterize the well-posedness of (P
2) on Lebesgue-Bochner spaces \({L^p(\mathbb{T}, X)}\) and periodic Besov spaces \({{B} _{p,q}^s(\mathbb{T}, X)}\) .",Shangquan Bu,Integral Equations and Operator Theory,2011,https://link.springer.com/article/10.1007/s00020-011-1895-y,"Primary 45N05,Secondary 43A15,45D05"
2266,Differential-Algebraic Approach to Linear Programming,This paper presents a differential-algebraic approach for solving linear programming problems. The paper shows that the differential-algebraic approach is guaranteed to generate optimal solutions to linear programming problems with a superexponential convergence rate. The paper also shows that the path-following interior-point methods for solving linear programming problems can be viewed as a special case of the differential-algebraic approach. The results in this paper demonstrate that the proposed approach provides a promising alternative for solving linear programming problems.,"M. Xiong1, J. Wang2 & P. Wang",Journal of Optimization Theory and Applications,2002,https://link.springer.com/article/10.1023/A%3A1016095904048,"linear programming,dynamic systems,differential-algebraic equations"
2267,A generalization of the theorems of alternation and non-oscillation for differential-operator equations of arbitrary even order,"For a differential equation of arbitrary even order with operator coefficients, a generalization of Arnold’s theorems of alternation and non-oscillation is obtained. The oscillation theorem for a problem with general boundary conditions is proved.",Aleksandr M. Kholkin,Journal of Mathematical Sciences,2014,https://link.springer.com/article/10.1007/s10958-014-1681-x,"Differential-operator equation,oscillation theory,theorem of non-oscillation,theorem of alternation"
2268,Periodic Solutions and Invariant Manifolds for an Even-Order Differential Equation with Power Nonlinearity,"The PDE Δm
u = u|u|p–1, with \({m\in\mathbb{N}}\) and \({p\in(1,\infty)}\), serves as a paradigm for a large class of higher-order elliptic equations with power-like nonlinearities. In studying radially symmetric solutions of this PDE and their asymptotic behavior, it is of critical importance to understand the dynamics of the associated ODE, u
(2m) = u|u|p–1, which is the subject of the present paper. Most solutions of the ODE blow up in finite time, diverging to either ∞ or −∞. In the phase space \({\mathbb{R}^{2m}}\), the orbits of these two types of solutions are separated by a (2m−1)-dimensional manifold \({\fancyscript{M}}\), which is unordered and homeomorphic to each of the coordinate hyperplanes under orthogonal projection. Solutions with orbits on \({\fancyscript{M}}\) do not blow up or, else, are unbounded from above and from below (oscillatory blow-up). In the second-order case, \({\fancyscript{M}}\) coincides with the stable manifold of the trivial equilibrium. In the fourth-order case, which is our main focus, \({\fancyscript{M}}\) contains a two-dimensional manifold \({\fancyscript{M}_0}\) of periodic orbits. There exists a unique periodic solution \({\bar u}\) with \({\bar u(0)=1}\) and \({\bar u'(0)=0}\), which shares most of the symmetry properties of the common cosine; all nontrivial periodic solutions are obtained from \({\bar u}\) via scaling and phase-shifting. Every solution with orbit on \({\fancyscript{M}\setminus\fancyscript{M}_0}\) converges to either the trivial equilibrium or one of the nontrivial periodic orbits; oscillatory blow-up does not occur. In higher-order cases, the structure of the manifold \({\fancyscript{M}}\) remains largely open.",Monica Lazzo1 & Paul G. Schmidt,Journal of Dynamics and Differential Equations,2011,https://link.springer.com/article/10.1007/s10884-010-9192-z,"Higher-order equations,Blow-up,Convergence,Oscillation,Periodic solutions,Invariant manifolds,Radial solutions of polyharmonic elliptic equations"
2269,L1-Poincaré and Sobolev inequalities for differential forms in Euclidean spaces,"In this paper, we prove Poincaré and Sobolev inequalities for differential forms in L1(ℝn). The singular integral estimates that it is possible to use for Lp, p > 1, are replaced here with inequalities which go back to Bourgain and Brezis (2007).","Annalisa Baldi1, Bruno Franchi1 & Pierre Pansu",Science China Mathematics,2019,https://link.springer.com/article/10.1007/s11425-018-9498-8,"differential forms,Sobolev-Poincaré inequalities,homotopy formula"
2270,A conformally invariant metric on Riemann surfaces associated with integrable holomorphic quadratic differentials,"In this paper, we define a conformally invariant (pseudo-)metric on all Riemann surfaces in terms of integrable holomorphic quadratic differentials and analyze it. This metric is closely related to an extremal problem on the surface. As a result, we have a kind of reproducing formula for integrable quadratic differentials. Furthermore, we establish a new characterization of uniform thickness of hyperbolic Riemann surfaces in terms of invariant metrics.",Toshiyuki Sugawa1 nAff,Mathematische Zeitschrift,2010,https://link.springer.com/article/10.1007/s00209-009-0590-z,"Quadratic differential,Petersson series,Bergman kernel"
2271,On the lack of equivalence between differential and integral forms of the Caputo-type fractional problems,"In this pages, we discuss the problem of equivalence between fractional differential and integral problems. Although the said problem was studied for ordinary derivatives, it makes some troubles in the case of fractional derivatives. This paper dealing with the question revealing the equivalence between the boundary value problems for Caputo-type fractional differential equations and the corresponding integral form. One of our main part is to determine the scope of equivalence of such problems. However, with the help of appropriate examples, we will show that even for the Hölderian functions, but being off the space of absolutely continuous functions, the equivalence between the Caputo-type fractional differential problems and the corresponding integral forms can be lost. As a pursuit of this, we will show here that, the main results obtained by many researchers contained a common mathematical error in the proof of the equivalence of the boundary value problems for Caputo-type fractional differential equations and the corresponding integral forms. In this connection, we are going to slightly modify the definition of the Caputo-type fractional differential operator into a more suitable one. We will show that the modified definition is more convenient in studying the boundary value problems for Caputo-type fractional differential equations. As an application, after recalling some properties of the said (new) operator, we summarize our discussion by presenting an equivalence result for differential and integral problems for Caputo-type fractional derivatives and for the weak topology. In order to cover the full scope of this paper, we investigate the equivalence problem in case of multivalued fractional problems.","Mieczysław Cichoń 
            ORCID: orcid.org/0000-0003-2255-94491 & Hussein A. H. Salem 
            ORCID: orcid.org/0000-0001-8290-1782",Journal of Pseudo-Differential Operators and Applications,2020,https://link.springer.com/article/10.1007/s11868-020-00345-z,"Fractional calculus,Pettis integral,Orlicz space,Pseudo solution"
2272,On the non-uniform hyperbolicity of the Kontsevich–Zorich cocycle for quadratic differentials,"We prove the non-uniform hyperbolicity of the Kontsevich–Zorich cocycle for a measure supported on abelian differentials which come from non-orientable quadratic differentials through a standard orienting, double cover construction. The proof uses Forni’s criterion (J. Mod. Dyn. 5(2):355–395, 2011) for non-uniform hyperbolicity of the cocycle for \({SL(2, \mathbb{R})}\)-invariant measures. We apply these results to the study of deviations in homology of typical leaves of the vertical and horizontal (non-orientable) foliations and deviations of ergodic averages.",Rodrigo Treviño,Geometriae Dedicata,2013,https://link.springer.com/article/10.1007/s10711-012-9751-z,"Quadratic differentials,Kontsevich–Zorich cocycle,Non-orientable foliations"
2273,Continuous wavelet transform with the Shannon wavelet from the point of view of hyperbolic partial differential equations,"We identify the result of the continuous wavelet transform with the difference of solutions of two hyperbolic partial differential equations, for which wavelet’s shift and scale are considered as independent variables on 2D plane. The characteristic property, which follows from the introduced representation is the fact that the transform’s values inside the triangle defined by two characteristics (a = const, b = const) and crossecting the slopped line on a scale-shift plane (a, b) are completely and uniquely defined by the values of the transform and its derivatives along the last mentioned line.",Eugene B. Postnikov1 & Vineet K. Singh,Analysis Mathematica,2015,https://link.springer.com/article/10.1007/s10476-015-0206-2,"Cauchy Problem,Continuous Wavelet,Morlet Wavelet,Gaussian Wave Packet,Hyperbolic Partial Differential Equation"
2274,Monogenic Differential Operators,"In this paper we consider operators acting on Clifford algebra valued polynomials and, in particular, differential operators with polynomial coefficients. The decomposition of polynomials into homogeneous pieces leads to the classical homogeneous decomposition of operators and the further decomposition of homogeneous polynomials into monogenic polynomials leads to the concept of monogenic operator. Monogenic operators are characterized in terms of commutation relations and the monogenic decomposition of differential operators is studied in detail.","F. Sommen1,3 & N. Acker",Results in Mathematics,1992,https://link.springer.com/article/10.1007/BF03323123,"Differential Operator,Dirac Operator,Invariant Operator,Homogeneous Polynomial,Vector Variable"
2275,A Class of Surfaces with Flat Blaschke Metric and Their Characterization,We study locally strongly convex surfaces with complete flat Blaschke metric. We show how we can characterize all known examples by a tensorial condition involving the covariant derivative of the shape operator and the gradient of the Pick invariant.,"A. MartÍnez1, F. MilÁn1 & L. Vrancken",Annals of Global Analysis and Geometry,2005,https://link.springer.com/article/10.1007/s10455-005-5818-5,"flat equiaffine metric,equiaffine differential geometry"
2276,"
L
p Theory for Super-Parabolic Backward Stochastic Partial Differential Equations in the Whole Space","This paper is concerned with semi-linear backward stochastic partial differential equations (BSPDEs for short) of super-parabolic type. An L
p-theory is given for the Cauchy problem of BSPDEs, separately for the case of p∈(1,2] and for the case of p∈(2,∞). A comparison theorem is also addressed.","Kai Du1, Jinniao Qiu1 & Shanjian Tang1,",Applied Mathematics & Optimization,2012,https://link.springer.com/article/10.1007/s00245-011-9154-9,"Backward stochastic differential equation,Stochastic partial differential equation,Backward stochastic partial differential equation,Bessel potentials"
2277,Nonconvex differential calculus for infinite-dimensional multifunctions,"The paper is concerned with generalized differentiation of set-valued mappings between Banach spaces. Our basic object is the so-called coderivative of multifunctions that was introduced earlier by the first author and has had a number of useful applications to nonlinear analysis, optimization, and control. This coderivative is a nonconvex-valued mapping which is related to sequential limits of Fréchet-like graphical normals but is not dual to any tangentially generated derivative of multifunctions. Using a variational approach, we develop a full calculus for the coderivative in the framework of Asplund spaces. The latter class is sufficiently broad and convenient for many important applications. Some useful calculus results are also obtained in general Banach spaces.",Boris S. Mordukhovich1 & Yongheng Shao,Set-Valued Analysis,1996,https://link.springer.com/article/10.1007/BF00419366,"49J52,58C06,58C20"
2278,Renewal Theorems for Singular Differential Operators,"Let * be the convolution on M(\({\mathbb{R}}\)
+) associated with a second order singular differential operator L on ]0, +∞[. If μ is a probability measure on \({\mathbb{R}}\)
+ with suitable moment conditions, we study how to normalize the measures μ*n; n∈\({\mathbb{N}}\)} (resp. \(\left\{ {\varepsilon _x * \sum _{n\; = \;0}^\infty \mu ^{ * n} } \right\}\)) in order to get vague convergence if n→+∞ (resp. x→+∞). The results depend on the asymptotic drift of the operator L and on a precise study of the asymptotic behaviour of its eigenfunctions.",Léonard Gallardo1 & Khalifa Trimèche,Journal of Theoretical Probability,2002,https://link.springer.com/article/10.1023/A%3A1013895502747,"renewal theorems,Laplace operator,potential measure,eigenfunctions,vague convergence"
2279,Stochastic pursuit-evasion differential games in 3D: The case of variable speed,"Stochastic pursuit-evasion differential games involving two players moving in the (x,y,z)-space are considered. A study is conducted of the roles of the pursuer's maneuverability and of information structure restrictions imposed on the pursuer's field of view or on the magnitude of the pursuer's line-of-sight rate vector, with respect to the outcome of the encounter.","R. De Villiers1, T. Miloh2 & Y. Yavin",Journal of Optimization Theory and Applications,1988,https://link.springer.com/article/10.1007/BF00939864,"Stochastic differential games,pursuit-evasion,information structure,line-of-sight rate vector"
2280,Multiple periodic solutions for non-canonical Hamiltonian systems with application to differential delay equations,"We first establish Maslov index for non-canonical Hamiltonian system by using symplectic transformation for Hamiltonian system. Then the existence of multiple periodic solutions for the non-canonical Hamiltonian system is obtained by applying the Maslov index and Morse theory. As an application of the results, we study a class of non-autonomous differential delay equation which can be changed to non-canonical Hamiltonian system and obtain the existence of multiple periodic solutions for the equation by employing variational method.","Rong Cheng1, JunXiang Xu2 & FuBao Zhang",Science China Mathematics,2014,https://link.springer.com/article/10.1007/s11425-014-4829-8,"periodic solution,critical point,Hamiltonian system,Maslov index,differential delay equation"
2281,Examples of effective solution of the Riemann-Hilbert problem on construction of a differential equation from the monodromy group in the framework of the theory of automorphic functions,"In this paper we study the classical problem of reconstructing a differential equation from a given monodromy group Г in the situation when Г is a Fuchsian group of the first kind of topological genus zero. We also give a survey of the algebrotopological theory which describes the structure of the subgroups of Г, and we give examples of the calculation of the corresponding modular equations.",A. B. Venko,Journal of Soviet Mathematics,1989,https://link.springer.com/article/10.1007/BF01099345,"Differential Equation,Classical Problem,Effective Solution,Topological Genus,Fuchsian Group"
2282,Addendum to: The Integrability Conditions in the Inverse Problem of the Calculus of Variations for Second-Order Ordinary Differential Equations,"An omission in the outline of the general approach to the inverse problem in Acta Appl. Math. (54 (1998), pp. 233–273) is clarified.",W. Sarlet1 & M. Crampin,Acta Applicandae Mathematica,2000,https://link.springer.com/article/10.1023/A%3A1006407301149,"Lagrangian systems,inverse problem,integrability"
2283,A probabilistic approach to one class of nonlinear differential equations,"We establish connections between positive solutions of one class of nonlinear partial differential equations and hitting probabilities and additive functionals of superdiffusion processes. As an application, we improve results on superprocesses by using the recent progress in the theory of removable singularities for differential equations.",E. B. Dynkin,Probability Theory and Related Fields,1991,https://link.springer.com/article/10.1007/BF01225827,"Differential Equation,Partial Differential Equation,Stochastic Process,Probability Theory,Mathematical Biology"
